dataVersion,matchId,participants,Game Length
2,NA1_4105308251,"['28dB9P6OAvCAOKhnsvG3w4Slyy6Icb1Iocj3gDJ37-yA_sA4Tmd-pvm8feMaBbACbLVrvPjLVnEVTw', '0219uPWdnPosjBh0YWPAq10jjSQtp6xIpLPI617VYO7BZNC4w2uoYdfQ52KDO_OusaY52NsC1ChmPQ', 'n0mMa0OxXyq_A3BoNieEtNS2SDJPdbyFJjsc-mCA272D6yEVPouXybAaHz9aPFlCmckMJsqH95P9TQ', 'f08k3oRv5aEn14FdoHkbPd0dJyfPaXcAWNKhiq8S1cPSDbRSd8tZHupd-CYbOEKBPYot4pVRGn2--g', 'Y75zek2chMSMHoX9Z6kFSYWiGxYj8wHE2OoSRSbLNFF5a_SbA66G0gS22rMBHVAG6vThqxZBrjlKUQ', 'akQNFbp5jrkIykCGTlmh4APAfkuE3pT3MLOBnRZhT9kGTuZWVRg6hvy72ClKRJsA6h6khWWzrS65Fw', 'bYktdJ1GUdDCSQD3KsMoRRrAk6OMScP0QmQSDu8teLZIrxLFf_RIgoKudAU_3-ITRyXAk0ffRouMQQ', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'iPWoNWZ_4nenUAd4sZ0wyWBciFTU4JteYQqo88ot0pA6FCx0YnV6RuX7vpV2OMTJVjHSY9EuufMxrw', '-0H_ASmU9wlDNlx7hWRZOpVvuzQv5j99MGvkd6yH36myI8GiknJNnYEkgZe5EDLRj92NX_Tj7WlDaQ']",1833779
2,NA1_4105312195,"['YtW61nz2fe6DF92t4SZ3hlrelBFRnnvmUJ0yRpGhmLkbOekltZt0pCKMb5o6T7ZE8O169N2nBfZJZQ', 'ZGgHY5T0mqZ_RmOcjeENWTYvTtMS3Y-nGwmzxBuWTngU6YRu-DRvrU26unP-O18bOMkA4mBdvrPHKQ', 'Fqlx8rkgQ4Foe9e3Mo3eFRCt_4y6VJ03-uw1bws9eNtH3HLzTcT9nbYq7VBxuaHLYlr_Ih-PBQa5Mw', 'XlaMBf0oTzTr1A5ZUQq-uiKUJ449jaAwEmKnkKp-mDdlI3uCgESOiJncLsOh0WPH14dx2eXfRYkBaw', 'Nv9BbEXvqUStimD12eA5OZzAo7iPXlberwoMuGKpFNYFY8u0EiXpUm6i3-SY6BD6x4umxsmsK6L6DA', 'bYktdJ1GUdDCSQD3KsMoRRrAk6OMScP0QmQSDu8teLZIrxLFf_RIgoKudAU_3-ITRyXAk0ffRouMQQ', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'Ump6wZwCmK9S5HNQ5HnjfwS53bVEJZagPJfGKifZjINnVNDeEqIOzi01Bm2elU8wkVRd9rSM5DVjvg', 'akQNFbp5jrkIykCGTlmh4APAfkuE3pT3MLOBnRZhT9kGTuZWVRg6hvy72ClKRJsA6h6khWWzrS65Fw', '-0H_ASmU9wlDNlx7hWRZOpVvuzQv5j99MGvkd6yH36myI8GiknJNnYEkgZe5EDLRj92NX_Tj7WlDaQ']",1492342
2,NA1_4103945412,"['30-nKMmQ4kHAe0ZnQhM5n0BERcAio4dK0gfDF7aEWOeyvKof9irSCm36YdlnxU_KteLIARmr-jq1BQ', 'ZaKBGqYuyeDOrPHXbLU1NAgX5WVYAUwt90_Do9o6Em-L3WC6cFmCziQAjJBJ-AkiC4jxKscbya6i9Q', 'fnYOGjojAmDOeVa59nDKmFGWtRzVKKdzQjfaIcsWTLOJEIg50SyoCjbxGvCjcpoLq8iJQP5KG3Xy7A', '1WO7bgOBwADljQ6ZzMuSP0rNcDD1wyAPhRvxNqFGtM8IRyJupCj-4rLusQcZKmic46Rdr836rXorTg', '9p2Vspip5yKywywP6jVjOtGMunOTmnxNjmW6myiuiHatIaT_aLCqkRPtqYeyFjASr6lMMzHQvxOv9g', 'bYktdJ1GUdDCSQD3KsMoRRrAk6OMScP0QmQSDu8teLZIrxLFf_RIgoKudAU_3-ITRyXAk0ffRouMQQ', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', '-0H_ASmU9wlDNlx7hWRZOpVvuzQv5j99MGvkd6yH36myI8GiknJNnYEkgZe5EDLRj92NX_Tj7WlDaQ', 'P-XMb3L3mWt_ys30EWF4lQUu2HVqvHIpruhs8bduQaHOVRULNbTDCGsBVe1AqgoPwWq_Aw9EzAAvZg', 'akQNFbp5jrkIykCGTlmh4APAfkuE3pT3MLOBnRZhT9kGTuZWVRg6hvy72ClKRJsA6h6khWWzrS65Fw']",2091424
2,NA1_4103897091,"['QeE8H_BKpTa1LXQp0uW9QAX1C1N7TYG5ajiYa0I-k6pbJ3kuOewV_P0yZ2B_GnsrEg9hL2FlEdxG-g', 'yNFCRkEq1xQ86CZiPZnknTi3N_wcCjEHmoy3fkqiQ4LipXNodePkGdcw_VQB_Qh8VVgTYAsp2ln5PQ', 'znDDOj3iOzb8UlpiXzh_nuGa2KZTAOPVHO_IYvpai7kOIEhEXLRQcnp_Y0ZrRrGIknns-LIXd7MI-g', 'FkZ44uL6i4SgzRkcd1xcey4m9V5lLNpFA7KEwdc4w_5IZMsx9h_RfXM2wdLZrv0TSLFBKlJQiJCejg', 'v24COCQuwIUG-j04f4y3T3f8CFCkqSJ-Lz6lbHKFI3eKhUDvGn1NmGKs2a9nQ4lActiddY5_i9eKFw', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'bYktdJ1GUdDCSQD3KsMoRRrAk6OMScP0QmQSDu8teLZIrxLFf_RIgoKudAU_3-ITRyXAk0ffRouMQQ', '-0H_ASmU9wlDNlx7hWRZOpVvuzQv5j99MGvkd6yH36myI8GiknJNnYEkgZe5EDLRj92NX_Tj7WlDaQ', 'P-XMb3L3mWt_ys30EWF4lQUu2HVqvHIpruhs8bduQaHOVRULNbTDCGsBVe1AqgoPwWq_Aw9EzAAvZg', 'akQNFbp5jrkIykCGTlmh4APAfkuE3pT3MLOBnRZhT9kGTuZWVRg6hvy72ClKRJsA6h6khWWzrS65Fw']",1677503
2,NA1_4103818542,"['30-nKMmQ4kHAe0ZnQhM5n0BERcAio4dK0gfDF7aEWOeyvKof9irSCm36YdlnxU_KteLIARmr-jq1BQ', 'eqYd5LqyhV0o7lHT08bqMvpcP9IlQX0pzmgQLKOwe1yF9p6YNTj7MPvayebMwg9Stm6dkIGvZRge4w', 'Qgs0gfw0xMOEkFZOn0NgpKuMsFKqf_Bw1lPNCaErtBfIaidlSBsJtp1p6QAbKAgizlDoW62TD5-cpg', '1WO7bgOBwADljQ6ZzMuSP0rNcDD1wyAPhRvxNqFGtM8IRyJupCj-4rLusQcZKmic46Rdr836rXorTg', 'fnYOGjojAmDOeVa59nDKmFGWtRzVKKdzQjfaIcsWTLOJEIg50SyoCjbxGvCjcpoLq8iJQP5KG3Xy7A', 'akQNFbp5jrkIykCGTlmh4APAfkuE3pT3MLOBnRZhT9kGTuZWVRg6hvy72ClKRJsA6h6khWWzrS65Fw', '-0H_ASmU9wlDNlx7hWRZOpVvuzQv5j99MGvkd6yH36myI8GiknJNnYEkgZe5EDLRj92NX_Tj7WlDaQ', 'bYktdJ1GUdDCSQD3KsMoRRrAk6OMScP0QmQSDu8teLZIrxLFf_RIgoKudAU_3-ITRyXAk0ffRouMQQ', 'P-XMb3L3mWt_ys30EWF4lQUu2HVqvHIpruhs8bduQaHOVRULNbTDCGsBVe1AqgoPwWq_Aw9EzAAvZg', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg']",1808646
2,NA1_4103841862,"['7-L_Ft9MoXd_QLbb9D1lBo6N0KklcXuxPlIjGaMaCHkwPrON9ek7pKvk5CVHfXyWa355nbb8_o7WZg', 'bkh_7sf6WZYShoE7AvDy4z2H_rxYviO6_9LuOBxMxhyrlUxhp_Xh3Uni1dhTJ65TQhwjIsyzWV3KQQ', '2DXiquyEj3M4n_G_X1s5eIJd2XcAbCGkNofgVsdoLhez-vBOPg0SbrttPmpCdB_NA0VUcXgj_IKWug', 'sN_nIdt0VR83HiA8Jwh1543ymB-175C8OHgbxe8biCj3CTllZabjNlNFXZZvO_NzXvs1nuCzcah-OQ', 'GPGFe8lW6wY2Iy8P1ehWAM4r1k4IQW0yHRUoBBFdWUd8T3GKg13fTtt39yfnR2Xlw4lD_UYBhCX2NQ', 'akQNFbp5jrkIykCGTlmh4APAfkuE3pT3MLOBnRZhT9kGTuZWVRg6hvy72ClKRJsA6h6khWWzrS65Fw', '-0H_ASmU9wlDNlx7hWRZOpVvuzQv5j99MGvkd6yH36myI8GiknJNnYEkgZe5EDLRj92NX_Tj7WlDaQ', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'P-XMb3L3mWt_ys30EWF4lQUu2HVqvHIpruhs8bduQaHOVRULNbTDCGsBVe1AqgoPwWq_Aw9EzAAvZg', 'bYktdJ1GUdDCSQD3KsMoRRrAk6OMScP0QmQSDu8teLZIrxLFf_RIgoKudAU_3-ITRyXAk0ffRouMQQ']",998964
2,NA1_4103783420,"['_OMnE7AF6xg1ZYtsYM2UcjrHof_M8MTT56wCXjznwlKAHf-pVH-cRn4QSWpxnIINjctG_xIZNMSbaw', 'im8I3ALWqMfPOd1f47_9DDUdm4z_gNaKY12QhpZ_WcEgQh49yt24b9BVXiyV2i7K-uzXAgsrB6pjQQ', 'ZX5R36OCCwK7delqskhHAF3vfW8olrO0B5Wro7jK6IZJY7k8O5rxp-Ft_ijezcRp6326WRA6NgwQ2Q', 'ZHGxtBAr51tDvbAxUV3bw2B4nuX8mqO3XX6i4A5RWzxDJeTZ8WlUno1oqRQde2Gc0ZAFu2cNWxRkBg', 'iDnuf3r09gVQAeBsURz_7cS3OkaC3JvNNkWlh3uHjlWSCiTR0h7bpy7pM08QzvaYD0NvPAC8LlADJQ', '-0H_ASmU9wlDNlx7hWRZOpVvuzQv5j99MGvkd6yH36myI8GiknJNnYEkgZe5EDLRj92NX_Tj7WlDaQ', 'E725rAG4UzNEa7ynX8xJIR6nBQXES7EsQcZmsdYI25MPNfqju-cVoEmYPgBRh0mEG_aqNlEnD4M72g', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'P-XMb3L3mWt_ys30EWF4lQUu2HVqvHIpruhs8bduQaHOVRULNbTDCGsBVe1AqgoPwWq_Aw9EzAAvZg', 'akQNFbp5jrkIykCGTlmh4APAfkuE3pT3MLOBnRZhT9kGTuZWVRg6hvy72ClKRJsA6h6khWWzrS65Fw']",1538518
2,NA1_4099012208,"['eJCu-TcLVCFwYgg0jvQqcFOTeZ-3RxSNs6qsSvh9kgyIn1jwss3ij2bKCRTIU1cCS0-DY3LU5FtBHA', '90F65Sy9D1dzC-EiZaRgOcszRBg2QBlu_wXx1oCZf0CHEiXktQBYAeXmPV5Yxtgy6djnlD5UG91YBg', 'TyUvdyHAf6q8vFxCX_hc3J7yRaGb7yQyVILT6qZ8d8tGDRsmoxfiEBcV1lgv3Nt4ImNvEMh54IKroA', '_-E3WiJFG_oPXY_ixtMWKu4z4sFT8W9ZSNSG1tm-oa0ThLw131iyFqXiT6Pw2Dp5T4C8rKhfRA7ifQ', 'ri1UeUDBv0prjs0wXboEeKmbM_PTsDqcfBy0vhjYuRJLEIoRP9_nV1Iu17JoWjzBtndOevn3yQpIuQ', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'Qe_z4ZEbxBNtDVVfCYXbgfcmEj8LJ3WWxQZh7Pt_PxoHEXGL7oFhrGuQpLIdB6g3ZsxG4Of_K_BE2Q', 'JBgqbe9Hu3hHCHa3v9Uhc_ZLst4svQP7rNrXEeDGosJU8paJ01vRlh0K0NjE2MpzdBPEYjGo_Oq7Jg', 'vNonpdTYgkfB2WDymVAhkgSrnq6bzmWqWhjR3B0RzLCFH1aPU0fQ8fAqIJR8vRb4EiZHCVUViQcuCg', 'l2pTQkv97ifetcO3tka67bwVbiEfegu4vEJYibqCbfjZFsPN1Yul_5TWIV6An_qrlGMGERhGXbx-sQ']",1306620
2,NA1_4098936387,"['vMxtMmnsFjjNJaGleo9zZbu4ILDtqMSpyRa1jmqYy1d0UwzktntuT6gtrCGHmwhqXt6uDWDEesK7Jw', '_JBJH7oMxmew9sEHNhebrEM0-Jrae3-8lkChmt1zzREQaMrEY345ciIgCi8m0f24rcOdjqJlAwkz1w', 'Wl29xZ1kH-SxHD3AUy3fV9oNFRn6kJqpFaUPANCmB2HJgFtR4BtsvwnyjGAXFnHSW940VcQqw5WvLA', 'KQAduBTpLWBjb4y9FP9tqvV_xgpqPMJGE1zmuLdN6viBAYgt8bBtCGhpO81VcWi4xhhglQUcU6jRww', '_GNxS4QapPwUfmHXDkCteSxD8ks4UeHzPj7x5QpIeCymMfuDiuSBFxvv8OmnL9ztIEnEAowgpp9P4Q', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'iKv1fYYyh4Qg6Z_DkladkNKvP2HqyuQ8dwlw8P-7fK3hcIa3eSmY56X9_AVZW_GwIKB6oSucRoY8rw', 'JBgqbe9Hu3hHCHa3v9Uhc_ZLst4svQP7rNrXEeDGosJU8paJ01vRlh0K0NjE2MpzdBPEYjGo_Oq7Jg', 'jonUXACCrMgBBwXRMEiAl6deWEgDyrpRdrM4ZJg73UW2nBUUbuMSKO57_lhRhKqX1BMW27iikGbsAQ', 'ri1UeUDBv0prjs0wXboEeKmbM_PTsDqcfBy0vhjYuRJLEIoRP9_nV1Iu17JoWjzBtndOevn3yQpIuQ']",1348793
2,NA1_4098931289,"['9JE6Yz5xlxorWeAmXXGI1CYRBPUhrSeCGQvnQ7RdwwudBFEdo2sf4T75jxfnlDmBzCdNAjQ7FwNcDg', '90F65Sy9D1dzC-EiZaRgOcszRBg2QBlu_wXx1oCZf0CHEiXktQBYAeXmPV5Yxtgy6djnlD5UG91YBg', 'FL9SlvZZuS2-h9BpbMw7UUeeo5VtWnmqR9wRCe4OdH2COHWWiSzeRWmugVIpt9bkrpqbmBNbd8KnRQ', 'H3BhSFktxxWjBua0qH8T4PHcNqbS8jN1kodyM-sdmRS4R2uU-DM7APJseqMbNjGXZjI2JEX_cC8xAg', '_-E3WiJFG_oPXY_ixtMWKu4z4sFT8W9ZSNSG1tm-oa0ThLw131iyFqXiT6Pw2Dp5T4C8rKhfRA7ifQ', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'Qe_z4ZEbxBNtDVVfCYXbgfcmEj8LJ3WWxQZh7Pt_PxoHEXGL7oFhrGuQpLIdB6g3ZsxG4Of_K_BE2Q', 'ue0KPwZ9NFNc8i23CcdKbRpKuGlR97TejeBkFDRfgmDi7676CBcd2xqlSuuYeE7uL7G2SFn-_0qQmw', 'yY_M_Jg0LV3SKN3fyZ0Zyv_aciwrIlTGrpLYSjHUxoDW12P5kxhdGKuovTbj7v9N4f0FiEYewtFyKQ', 'O12BgeNaXFnrXaup2POvUWQ7qyjqJedbf2-H5JUiHkOY5IV6LBNlr09AJomx5_MOTnlPjDBHu2dctA']",959709
2,NA1_4098842471,"['4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'W8O1mWkDZhkbQ_5wdb5f__Isnish6jTdOXTN1im2uhXjZWSSQHtc5dGK3cWWL9OKyV8hvAOpvmEi7A', 'IBzZ1WyZ7CL1-9lPoD_queDQsGCpOGOnMIZgnoEQIn_s1Dcnbp9P5dlQcRpvY7Ki_61fj8iZaFvKzQ', '_-E3WiJFG_oPXY_ixtMWKu4z4sFT8W9ZSNSG1tm-oa0ThLw131iyFqXiT6Pw2Dp5T4C8rKhfRA7ifQ', 'jj8ulaHnmW2SV_TnKp0vlS5fH9ieNmhHkS6Dm_HQu4YjrrTFDxvvsk9PKx3jwiTzh8FJwReO9GnLDw', 'cHN0Ehyr52gQ7j8XBDSmegvtkRFQUJfeYoRKqcgOD1CqU61S2ebuP9sGz5rUeiayeIA-rvoQ52f8wA', 'Qe_z4ZEbxBNtDVVfCYXbgfcmEj8LJ3WWxQZh7Pt_PxoHEXGL7oFhrGuQpLIdB6g3ZsxG4Of_K_BE2Q', 'ScSL3KQryUdObkhxvSbWWTrUSbqLwa4G7BxrgToOBycbYXyngvv0aYdvaIHcHNBYsE89AbLbW2MKlA', 'H5KkddzBNoTsd1t4tlE5HfSIKQsyMPghSw2xxt71OL0egjczMuf_h61OxIZ_Xo81B7cEXSKhVZUVWQ', 'qv9PemTFdFE6tM98fHw6fGZ1pwgOpMlzrrtysJS-hNty6eJlH41Qq7ax5TDEATFzE1fqnZSr6xXB8Q']",2525613
2,NA1_4098757789,"['bKgd5x0ndwssp7Nri3nhF3x3y7Jyuf0cTBAW-TR3AeRqMt_J_kmQGozy0aKUx80F3gsn73MstM4sQA', 'AH4b5eUyaIYJmzEeDasSTqzDEZZxST0mGs2AT1HD5HKDL2EeqXPZtNPipdysKf6viuuo8YZ_ggJ6kw', 'JBgqbe9Hu3hHCHa3v9Uhc_ZLst4svQP7rNrXEeDGosJU8paJ01vRlh0K0NjE2MpzdBPEYjGo_Oq7Jg', 'Fme2yh2xbTvSmqb_lRvSYsVs9cZ7lqh1-UH4KXvcRKXZ8txjgrY5gQCD4O7FRsvTwVJg5QDxsXCAmQ', 'jj8ulaHnmW2SV_TnKp0vlS5fH9ieNmhHkS6Dm_HQu4YjrrTFDxvvsk9PKx3jwiTzh8FJwReO9GnLDw', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'NQwUk1_i7-UlnCvI6-TO80I8ZOiF9_YB-jDNrXw0vV9xs0QLtP7zDlNWwU1GccG2tUDbjr4umStzlA', 'hqO3pLpFndoF8LujHdM0BQIAVkMUsViVyYch0mZjDEPZPUtOv2TTo3QW3z7IeUnUDT9vSiY-Ia_2yg', '00HmJzywK0JbWfozQbZclenN3WyEbvs-Oo3Z-gM8wqnBUsmvA-qjmBYC-K9PFs3vGdqsxfw8ibNZ6A', 'YE3I_fhTsNpInMbPWAGReIp9BlXw3U3cPAjRPiL9zuPTIjymhrwtm69EaxSBQSZ4Xd_c3VDYu51Ycw']",915515
2,NA1_4096039729,"['bUJc3vcYaBiQn2X9AwYsQuoCtcF8TPD3yjAJD0ylluUW3Kmqs_iFcCtNSh16BlqTsj8Xcfql8P93jw', 'yrndze-aOyFR83A8CE2iR3e9he4I_jijMM0VnB0bBuFv6PinU_68HJny62QoqGjX--USMJRJbhyP9A', 'OWRIKz8ux13eDdMaCGHKqAAd0y1GtN65XVXrbOriVUoxacf_H5ETieTTs7DO74F_5TI1_BlVnYJbdg', 'c_564Vh4VOFvCP4Ru1vmZqedaTG63jdBwmedCUdQfMjq-QBy5suoW7BMwlsJkI-O1OBhuBarcL8MaA', 'IFzAXWjzx-9aou5ubt7yJddGvuvNn9S8Ym2QSbMfOcRXeOl99_MKXSoDQHXhyG5sDY6SSMJDL2_yhg', '3ME6kZoSFt0mXRsVnvHHCIU3r1JEZT8McMGrpKGUBcA6DeJB55NI7T1kxanRaaamLw_SoCZMaRyioA', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'mI12vN6XMvP1Mo5ciDiwDJr8_FF3zUx9IesZHc8OMaS3lBW59R2RAAVSDwL9dhRzwR0nFQcpxrA9aA', 'J_eL8Lmr1fkv6uXoljdfa6MGckiERoa4KOPtfNFjz-5Kmnv34rkxYlBHrvT5OUXRINjqmYynEwf_cw', 'oYjcINUC_VD97LbSwSyqKEJY-10GCuUsPtt7TIBg8LE6CwcIXLA_oxehEv5gUDd9bx2bXQNQZKbRsA']",1704652
2,NA1_4096075176,"['4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', 'KSljRcIslAIkkgMBGlfhGvUBDfihcQK0tGceaRh_TvghjTzONEniy0_C6KJTPV2lAAqnX4iPcaj8fg', 'zD25qXUBdNLThamx-bLJKOtGJLwLzf1L002PIcsS6cLuRHLzCfoqIQxgy9ucQT9SL9ASac-yWYjJRg', 'd3JLcpmcG-v2kNn0_4xGQ_rYonUjyKOepMoAhoVn7ZEmU2x58JAxlMBQz_MDiL-rO1q_sgUIYUDWbQ', 'CMipZ3po4TMHvr-BnAi4rSojMsEoC46CnvP1G-eIIZi_399YZuKaEBo-ANBuQTMLFAoJ_GTshoKp-A', 'E96I_ZOVzFKEn-U0q-j9JRKa3Vv4gr29Q4mJ2l8t_6gSpvOXSxR0qltPuDuKxHz559M9hYi1qEd_Qw', '_JBJH7oMxmew9sEHNhebrEM0-Jrae3-8lkChmt1zzREQaMrEY345ciIgCi8m0f24rcOdjqJlAwkz1w', 'VfnUcQbbVsIvIOXFHMHBb-nqW0oSA1OvA-cs_D1nFBGoDocYOWs-bFb2TOXI8DugVT_xDff_NPGWIw', 'Mc8E2ix4haYCyT7ebQ92N_WTj6EvQKAwEy84nea3R9_hcb8hmZf3FEldQDYwM_RyPojoqV2OYQU_CA', 'qmBbHuQV9aTcNF0_p5lhjAhvuUX5rj5mY5h5GuhO8SJnAHiSeQ0eQhPEU0FLC88ioEDf3njlRAagfw']",1383090
2,NA1_4096042859,"['4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', '3kxEI3TrRTarMlZ2ZA3Eu8jTUiz9tc8VGb08Kwp-g_pipybSjxwsZd6ToF4XYIHPJ9vtNRuY6kpXng', 'mAeHcbkmDpUob0goIhpFqIEdnVJVJXLlYfLk2218xqiYoUZZ_LMPDNYnMhYVKBJYJ-DuJ73oCUZoAg', 'Mc8E2ix4haYCyT7ebQ92N_WTj6EvQKAwEy84nea3R9_hcb8hmZf3FEldQDYwM_RyPojoqV2OYQU_CA', 'ZUrW_OJ_Kx1DjjvifSLnmre-HhYrmgPNYMsKJD4jJgXmzycyqZvytejVDcEpbDUlcq7aw77tgSjO3w', 'TJkmbK40Zx44uH__GuOyMj-0Z_rqNplCNdxzC4frowqGZJHQLV1EdhGDUN_5lktuzbaB2bsNOB7VyQ', 'U5dUxwF_M6U793nbpubNa5_ZmVAsXNxPLmfbyUl8mZZ4wIg__FeBIsY9ygdCwoRv7hycWqSyai10OQ', 'tRuvUKWb5sk8_FPF85-TSZ4U0KfE-FCQrexLlscta4SPLT-BgvtJbftZMT_pvRB3CprTR3ZXcBRbUg', 'NNvzFiGfLVcvsWXMxhkX8L_1Qq0ime0QwecS7eLRfcV7CpbQ34fPu22cJ3R6f934xfeShfqX512xeg', 'qmBbHuQV9aTcNF0_p5lhjAhvuUX5rj5mY5h5GuhO8SJnAHiSeQ0eQhPEU0FLC88ioEDf3njlRAagfw']",1349607
2,NA1_4091675359,"['vMxtMmnsFjjNJaGleo9zZbu4ILDtqMSpyRa1jmqYy1d0UwzktntuT6gtrCGHmwhqXt6uDWDEesK7Jw', 'W8O1mWkDZhkbQ_5wdb5f__Isnish6jTdOXTN1im2uhXjZWSSQHtc5dGK3cWWL9OKyV8hvAOpvmEi7A', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg', '9IS3h_EvLUYxP9pxZBPYUCa75_WRJJaS8gXwooPdDudk5IXkfHuI5Kgl8v6AfnZ135EqkFa8HEwYZg', 'dxvzVaDRAPsF2zJTTOWrfGX8ZF162Ri6MARl9-ajq_rwu3kFG9Ud9Lh0pQ0UKG1IALW2flnDxgLLig', 'F_lH8yaFxRt_5oSVwGsxIcYOimPVGPyDYGMZUeGgQsOEaOAza1ONlRTL00MrxZGSg1BTf5Gct5j3WQ', 'IDBiqzibbM2vSdLbGJbNeBWpDxW8DGe3Clf9TAp1G9K4A2oheO20wwj8DZJ07HgQruM_Bec2_qnjPw', 'dgvpPGgkVvB1QdpCs8Sr5XLl4Vk6AJBuAYUn7IcjACR-zbY8takTIMIT1qbxW5zWgQX5SYSWIo9kPg', 'PgSF0MIeuUj3L2IrNw5Js51crFEJLQ-EAODXk_45ouNjZ-b2SogDlchEC2lzXz6DtbAfm9xfRbUtDA', 'p2aOLMgnpEgt5OQftOGzPeR5neSekb8OEpSrSwJ6XsikfRQHrGi69L7kBJ6TKxDxNqtL0k_HhanVfw']",2268375
2,NA1_4091621795,"['-CLHQSEJZSI8pN8fIAFcbFD9hKw5BpNZOclWNXzWTAxDSpKOKnCTjPLrWNEAt6lwz4n__1uf_NBiBA', 'FL9SlvZZuS2-h9BpbMw7UUeeo5VtWnmqR9wRCe4OdH2COHWWiSzeRWmugVIpt9bkrpqbmBNbd8KnRQ', 'TXSa4aw4LKRlsSpEXiBlPkWHyp1UToCgQ1bLeenv_oSNCAhLLGvZgUCf0HtQA3q0YyVSYfu3jq_Lag', 'F0cgse2zR_Ml4PnicYM4i9Z_e1zDbbRJFWq_URtKes4lNLUEOU99X6weryKGRbRhGDlgfO51uq6hhA', 'qBMeXAqEYTDw2zFlmIhj2LKtT0vQgnlOnMt-LO24ghrMWD2MYVHeL1S9yD4ON4C8U29EZxAsWBmfEg', 'Hz6dv1Ze04QFM4ZwkjCCOjIG2Bn2xkCzB24HhepLWdFZOIn-GV1Vp26BxywTZbi-XoK-JPs3LMSrFQ', '5NoWPnqWX20dFZ7f2DGKzMqqnFANHWpKwF9JgLy6Rumo9_6BxphJe635NpyHQpHWmsmj7NGtRJfKNw', '3IRuDKUnB601ppJcge1HoxUXWxSrkURDtWca6kkk8h5Tq9NjMvOUZ_qVsQAE0StNgYnZUQzNjJmldQ', 'BKVRyvKUXxDRPQrJwWqM2Ts6zs4KSgSgljokuNcs7kFg1CUWRttq3TMUHwBc1w6qyDNeTwpc7vpIvw', '4ZfKbC1Ijw34VmB0p-4NRiajhOF3nkw1wgnGDUchooOoUBuwM39n5_oePOZMVmRSbkmRMw0HaYqAsg']",921096
