dataVersion,matchId,participants,Game Length
2,EUW1_5558397771,"['efyX4Vdm207UCxAEbHK3THxo1gMGIId-1tQ53ovYsiVrQqwdGB0obQf0R-yWpuES6nEt_M3n8j7d7Q', 'iHAZ-AvWefAnfodJsh-8dtiai85TZyEGCbxKNClsmSXtECp3o751KDOjvoEQG-VPFAGtxKpnsaJdAA', 'UVpJ2YkJGWLwGMWF1BaxfeK0Znp5k9JeztRcnNBUryKNFdqag3095PSZ60gRMblwMjRlM-BFVi99iA', 'OSMeJGTd2XZ3MBL-1316U5yiVEKg1-ue7OGE5Tb7Y35gKgzgU1LSmKx7VwjVEcAnkE-YeUHho-TzEw', 'zKxOxO36TrtnOaQvleZ7XlIiybCgdZ-02HOUwR12fvXOmtIkB4M2juLX8vDI438Xw3L-DRGhz1AI_A', 'Mg0BBNDCUqQSKv4vp9OvM1i_1uCscK4xq8x45c608ugECys9jA3mbcu-HGjWEKKGFfBqSkRP6-cxOw', '_RxsoP2Pq4xDEyzAUHO2qcBZw_X1X0KoHOegD8LgfG2syZw1SBFoShgPzrAxBM83fqInq5xN_N1OzQ', 'uk_bSa3h8PJlOTyQ-9YHRnOkVPTDJUypBNoqjg8_SxYqJlTrTbmg_v4IxPgY5qnS1S5LM_iGFuTa8w', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g', 'Su_K91p9tca9B9CgmssfFWRHrLrZyKC2Ewa8TiWoOt0QQQSSTxgNXry7pkW8dYWddFm8S0NP1HdaCA']",1705795
2,EUW1_5558384102,"['MFZZglbSkDibWuwxtsID2iy1KFSf5qTH3YAE3cA5HijxY3omSdUSf3uTugNN4FccgerGpvq2Pmu2fw', 'yQfKj7HL9VB_oCfNALT5c7joSgGVkUqaKi3nU_YezxPxekFWWWIIXA4q1NPPzfRiK6oepU9cn1HLTg', 'SnIyaD6wNN2j1yJglQkrA5z9roz3lx4Aqbzjn2rDqTr1B2hX92NDw5wltCA65l9VYGFcecMY7H-1lQ', 'bQNHPymjtd40HUtfrw_bXgGYawykPwnEAzsIrEMa7-DIJmdMjc3WQAL-x1CS_IZAxtAFA-EkPPOYZQ', 'NLRsDVtSCWMJ7zSkY_NvAq5Zvpquoc0tN797unWYHzrsQTJKAEGA9OVEHKnOaxnCxVBgbF4Mx5GNvQ', 'cYo65n7vUYzaIa2BBoQBhrcvjQuHVecHGuXPGW2WelLD-w3A8gV_OYBUJhgKILj9Y_lGqXC3hgoKxA', '3n0JTiYYg_21BHe2P1_JQ4w-PFLs-j6zKkTURa8TFgwyMeShsH1c6FmKclQDIZBX1bSGDIVDPzlSwQ', 'HFTSfKB5CcSu0c2D7lRV15sE3P2uIzxOHfhnaPPDKX4b0O4gg6jb-I37MBhhGt1smcF-JGp56DIS_Q', 'aB9HzKm12tVC3V9igiylv9NMrfVwRxulNHT_8JPRlP1n3JPGCTq-TNDHMz8A7EzXew0mWH0DXa4qwg', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",1317732
2,EUW1_5557248793,"['DlHihh7Mbq-V4mEmpRMLZgOcr128nBHNYYyrFPGNiU3xke32-qct-ekqTd9z8DMjCsB-3k2MYwGYFA', 'dJw7fJX1K7nmrzr19ttPMP5IDUHhX7F3d_4yFLqjYeXM0CeBkIbGgO93tuhUuKvFhk53nLlnXOVLuA', '75SDSuOJPLEDQPc0AEN5-ez_wCAZ3R5vbRA2wxaQujhYTPgbQo1QyQVZzBhBGVdu82Esx4KhnF6Olg', 'N8orKVPjnrJv2RAE4cOkiGAvOwQefyVPt6mOTlzCX-OKKhXlNcJegxSOqSoAKWDqk6YGfEJNYdGciQ', 'yI4zlW3biyBGE0-IHPA2W-dWMc8PQp98pkE9EglcgnErK-eHsEGtSL0AmvhwDiX5-Jb351mtCfwLlA', 'AtwyfJOc6W3RfZz-kHAvZaoaJWwvqNDwfnkXDzKzPrWU-dKeVR1Y_VC-8sehvn48pNF7WBuiXPywqA', 'nFk_AbaRPDfrPvsE6k7tx8NHY2VpIpWlAqKuAixha5G19H-oNek23OcopAuLjNdG4vKfCurld61k7w', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g', 'vn4cKTV5Ch-_2BcxhzfeHrvtSMKigH-bl5V4yeoZR_zWb70l7LW1Z-bDNymecpfWuxwO0nc3bYFZEA', '8S3Xl82pYfnkX-LnF6ugVtvRSIObRpnhrOdwTVKIwVD2fINmh1gnnrUI2Ejf62T0qirpkX8a4cEV9Q']",1435003
2,EUW1_5557212356,"['CApR2IHTgdoMRf_vSVJg_weCNaD8TpMdeogoFIB25JhdPoAekbgmq4Zd4nzjYDSnetB7Jcid73G-6g', 'ul8HdErJu-nObj2K7975VN278sq7_pwWetKKob4rt-m8Gl4m-etzqO3F8WwawTykoJf4Ap306H3_9g', 'ei2qQIt4LnmvRw3nE9hiRsKDCrLn5EwHiSuxdAe6JtkZE8WzLzAX_gEH3X7w6Aa-0j0n-sc-K1s0jQ', '9sdFgxKxOZdk12koVWPzyTwMBFrVRjIU6sAQouAs7e6Jyarn5CDieuRC3S-g6E7SDJatCIUQbKSqkw', 'pXzn0M45BnFnSho_qmsFHT6pT41UOXjcR6wYxgD6jb7Zbc7J-ExP4ijHb8cvejUHeFHYJtrJFhTzYA', 'ClUZW46Lrpqr2SrpQD0f0kALjjrkvtn1PDfP4nQdo89ehQO8wJrLvV6NFDFrZwJQbPLcdLnHhvQsig', '-cJVkE50XleJoreC5RJ883i2DWoruPiJzl5JtbcRrnoltkAFdyuOoYWwvu680OYmbebK9ThWh0gRPg', 'JBEF3tmfhK35H-FgkXAF9CPiHPHbe39od3c3b67RYsCUbthbD3G5KQWRDrPhfs_LDf2McD7p9UAoOw', 'zoJ8205_uhXrOe7wzZOh42JeXwHTCfKuBo52haCwUrqUH-7dH6ChWG6JRC0PHV5tzOWn6aCoQ1kWDQ', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",1692276
2,EUW1_5557114646,"['j8aA6XWQ5yQsI-kXd4blEshDOWsp-eLCbi5VLPusWdpJPDw4uSZ1ng82Iyp4zbUAwh3qewS7GT5iVA', 'acvX9p05A10e3-OIUauhzrB1pusqkLcMaBzGlH3nv_j_OKzvJ_YuhLgAoceRePk0BRyftBkQHvRqnw', 'ClUZW46Lrpqr2SrpQD0f0kALjjrkvtn1PDfP4nQdo89ehQO8wJrLvV6NFDFrZwJQbPLcdLnHhvQsig', 'DlHihh7Mbq-V4mEmpRMLZgOcr128nBHNYYyrFPGNiU3xke32-qct-ekqTd9z8DMjCsB-3k2MYwGYFA', 'Wsa76ImueGvU1In-skcdur1zCaL4iXEb8boijiDebYfmYl2aBdkqkB2i_x5AsAdZ5B2zCKotcQeYug', 'E-nmJhOrJqA4uoxH5i9E7UlqGs9e8FWizCGKoivyTaXgaXMy-OGlIVvpHPeDsJTA4O-_R3rp8kmqdA', 'IJt2bjh6OyiJPq6KCHVf6j4UseXdRHHYlO5wCsY9AmxaugMJoqb9b6nS1PSGljfxld2_2JkBEPCuAg', 'emOoD7dcM1nbH-BrvC2SB48r0LfnlPCgzck0MxOv_VoaW1XZmXHdSYDdPQMBxefpVDJsNZmlYCpDXg', 'D3f4A-or6P9_3uWlZpfJQ2MX48-X3csVQxSTdB9_cUTT0IgXOZ69dyZQEqJLN5DfeFYeEdm-fkzp2w', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",1208695
2,EUW1_5557065869,"['D47ac0qu--vTpVDbinpnDA0qW9BpeK7jpb8Fw0VVDxLAJmgMHVWtDAe0h6qf8h1hVgc-_0Z1iaRIGA', 'IJt2bjh6OyiJPq6KCHVf6j4UseXdRHHYlO5wCsY9AmxaugMJoqb9b6nS1PSGljfxld2_2JkBEPCuAg', 'B-h4sqkTsgmPBYFfTqHgzC56lHtcxR-jEB6ca5fEoOgurC9WPIm0_lgJgL20gKjBkdi0ZBbSIGY3qw', 'n6Jz5kryujRhINK1axtFySN5OEGSBRGu8a7SPhtwTQB9vEfTxvSwYn3_17WY4NvmyD5UZx_zGwbtuA', 'pXzn0M45BnFnSho_qmsFHT6pT41UOXjcR6wYxgD6jb7Zbc7J-ExP4ijHb8cvejUHeFHYJtrJFhTzYA', 'PsagkNzuqQPH01a1l-lekWv7SvYb32zsmpbtPHSKJrs6vcJ6xDZhOPmhBGHdmizQgNIPsVOYjDt_vQ', '7Rx1WojJMI-u-8RCbWwoHbom2P007d2LSY9wlW9TxfClrl59KhVfDoWunw100kaj0VZ1POdo3SFEGQ', 'r63Io1zieRYvicypwyNAUcJebsMRTpN-8qWMpGMcpr6SNNnnWFZ8RoHBRX7lIMtwobr-XJ2ekeNC9w', 'Dd347m2fnEIN-dzy3rZLot3DBkmbtunr5lTX1J4zS4VgT1Vlx_3drnaB5Wm2VLwatiRNHRuvLGebpw', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",1737504
2,EUW1_5557040503,"['RxGdmaJNbqU3aBRFw5a2CKyoyvwMDWgeDIv4BzvqdQxu0zlddkwCYWvh1S-HS-Fhu2HkPBKsDLIJPQ', '-NpPJkVkZgK9GC-YKKX3ru3uTOoHKAIGUvK1KsuheO0fUpcm54JsqmtlDh5IMW-bms9ag1HDYApt0A', 'f5dCFkh9s5KrbiJke26A-KfMNDPWeLTPTqz2pGoNCA7W1suCD6drm0pV5C58Udg-2mL_vZiwOE7sEg', 'pUt7qtgKjfuO1nlmEeyiPrk_Nn-woOIFk3KDjFfg1tY5cZi1CsAm7qMtbbtM3LYvrAVxPdoGOa8V3g', 'YAl1t9ebjv3p9pgFQ6KdHULWSwrG_ErXv-frcf3u60WPlEn1H0SaZ3lWpi6UFGAqQUO95qkch4Q0Xg', 'uHvrerXn_nE-6rh4D19iVn5Bw3n7YK2b0VvkH70vTIqkijRyTiBiMWmvOVNdaeSD9z9Sc0nDZO3v1w', 'iErjXA6cyH8wpZjj6KnVGg3Ax4xiNC3dsXCpqgVbG4pRU7tm8pS1gVvY8hAD5lJ778ZS1-WKE_Rzjg', 'KBVnDKdYIAU5VHdP6Ur6rk_Ioyg9dEDVA5kF-Md9-v90SyZZk_doXO8Fp8nQqICMHrXwwK-T7nsgMg', 'blLYuT_w1nRSzTEgwA7ICdY4FlhAD-pKv3hAaOgVe3nphWxmCwJcKdtL3UcoBQnzPfWkvvBCeaze6g', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",1407434
2,EUW1_5556994021,"['yt4C9LEtKHKxJU-UZEKT-cU739bavPA6VIRtqZdU-jWT-_Ih1cr-mDYSvizqSkAk0NDoel7cP4gYKw', '-NpPJkVkZgK9GC-YKKX3ru3uTOoHKAIGUvK1KsuheO0fUpcm54JsqmtlDh5IMW-bms9ag1HDYApt0A', 'f5dCFkh9s5KrbiJke26A-KfMNDPWeLTPTqz2pGoNCA7W1suCD6drm0pV5C58Udg-2mL_vZiwOE7sEg', 'pUt7qtgKjfuO1nlmEeyiPrk_Nn-woOIFk3KDjFfg1tY5cZi1CsAm7qMtbbtM3LYvrAVxPdoGOa8V3g', 'yI4zlW3biyBGE0-IHPA2W-dWMc8PQp98pkE9EglcgnErK-eHsEGtSL0AmvhwDiX5-Jb351mtCfwLlA', 'RxGdmaJNbqU3aBRFw5a2CKyoyvwMDWgeDIv4BzvqdQxu0zlddkwCYWvh1S-HS-Fhu2HkPBKsDLIJPQ', 'acvX9p05A10e3-OIUauhzrB1pusqkLcMaBzGlH3nv_j_OKzvJ_YuhLgAoceRePk0BRyftBkQHvRqnw', 'pXMVbi9YMCa8AXNWkXSZ3zC7-E-N4tszruLX0cnLiQLltoWxSLiU6RccHMJtbf6_0NDCSAKDXeFujQ', 'LkQnfvHvs2r4l9XdKeUfdqtMEu0P31ntu0NOXRKRSde_CtaJAg3lhWKuKZych-HpiiBWeuTM5-8JDA', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",968930
2,EUW1_5556923535,"['qsbkuedoAZkTD0SJBi_Nd7-4E_X6AayZwS9Pw2KBcCKOU-GoLQNYvSUrHEVifmaXibyxkt5UAHaHEw', 'CfgsTy_uHMEbOs3mCI31NT7cJUb3UCOTV2hCh5SpPJH8zEfHxgiyokdojaD1cPpsPLYJYphhggIzhw', 'pXMVbi9YMCa8AXNWkXSZ3zC7-E-N4tszruLX0cnLiQLltoWxSLiU6RccHMJtbf6_0NDCSAKDXeFujQ', 'e1xnjt0HUYQWHwk1FhTLVcxnnC2uk8sjpH8Lv05UD5UYcp_LsoajhelFYTqfWMWTS7B4PjpJErTbGw', '3fvTcXfBUgeIwRcsvZV6DX-Alo36Qp78cIZzFZoKSApt_yeBsNQzMHIetCevCmhdib2UWLXUuVfBFw', 'EsmS0yLREY9_xakVQr_FHmaFUPQpFVDJR6ZM7TrjyDHojrmumJBJ4G_7sh3bTpiM53fsQA-WvfXLXw', 'iErjXA6cyH8wpZjj6KnVGg3Ax4xiNC3dsXCpqgVbG4pRU7tm8pS1gVvY8hAD5lJ778ZS1-WKE_Rzjg', 'iTxBxUBsS1sJivS3ckZDnMIvcMHtIlFWiOcreceOrr8HJTjczV1-HZSW1Rj9e1G8yb-SwazP-ttL4A', 'pwu6wdL_NeZOrO2IywZJqZUwJayMDMJ46jQwq8HKsEE_QIzxi-AmFvApf5zh6NPQHY8yBYnliONxbw', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",1372216
2,EUW1_5556766330,"['edIF-nwe32PRzr7pZuaB7vn0a4pS1hKbNjhqkn0tDVbBq3b_4T6nKdpD7Vk5RKtd5uWZXn6P17Br0Q', 'iTgyegoXDd9uzVM5s9-8e0-Ph0i9c0QsnU8ath3dUbhz0OoD8495Fq8uNmWgJbtBI57H5-Sy1MqOxw', 'KBVnDKdYIAU5VHdP6Ur6rk_Ioyg9dEDVA5kF-Md9-v90SyZZk_doXO8Fp8nQqICMHrXwwK-T7nsgMg', 'AtxPVPXdTRcSPNmcW0rarriYFS4oi3gi3qJ7GOG4Y46LE5GjCvxkRqd_Q7k10ZtRYCWtQmP459Kr4Q', 'G5rXbwNmF_J3cirv923R7CICPVIiuA4-hAg_wCqhOboaNQQWwT6W6GwzQ3tHRCY_FUFUymn1y7khvg', 'AtwyfJOc6W3RfZz-kHAvZaoaJWwvqNDwfnkXDzKzPrWU-dKeVR1Y_VC-8sehvn48pNF7WBuiXPywqA', 'znnKsEwtfhYYB1ug7qR5Wq-tOYKmsbpbOsJ8LMQ5O91xYDWFyHtQO6J65mBR03J8A58RLlkUJQVlYA', 'LiWg44v446YVPYhx0dsTA5UKkM5P-e8hrPPqW-8l1eCF2Elsu097LgDAWjDStfEYestcTuBkWwMzQA', '6b8PuAUqfNZ8sIPkQZcDGilkIb4XYPTjxSjRoY4AonakZZ8fUuHobp_YWz2E0XDUEuu6RYqHoFJR5g', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",1791739
2,EUW1_5556225634,"['TkZg2Kp-xYMbM-ShK7vztAj8XAwFCRqBTsCdDV9tcA-VUAusjVA436JMNHpIOCEW3Gmj9maueaF10w', '7W2aWXMDX_sYL6bQ2onr6ZakY7FgAgPsa7gpbCFAiKS71cVuupTHT5325IuzK-I6pZ5Cziwhzk7NVg', '4j4w34s7DS8RGltGE5dqwmmr-VOtSvQbhQ-Q70OHPvHXenwRaXAXaYxirEDuZ268wPDln2PJWZXvLQ', 'sy8uR6s6xnDOtnlEUsjGClOz30SMPrcgiJQ_jxBsftwev7YxNXHXiN6PJrwzufvb5krVZiR0jMGqWA', '6czkPvoBoeui7Vr0tUCjm3KZI0x3YTntsBTTwbCM9H_rdZ1yJxwZ2mk5D-3j84lBu0LETjr6vvc4mw', 'ZZ4Hu0Q0ykQu-1XPkhqKQu2qbKLm54s4OpI4HZEIfpGb1X19efiYI3Fv0fr0HrTi42W-EubCm7MFYA', 'NRkhCc4w08X1c_udkCNK1xzOEtMz3jIuxkVg0eW__nwZ-p7MT8uh-V7xo5UEQWMWy51en4YppcRbvg', 'yt4C9LEtKHKxJU-UZEKT-cU739bavPA6VIRtqZdU-jWT-_Ih1cr-mDYSvizqSkAk0NDoel7cP4gYKw', 'vn4cKTV5Ch-_2BcxhzfeHrvtSMKigH-bl5V4yeoZR_zWb70l7LW1Z-bDNymecpfWuxwO0nc3bYFZEA', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g']",2092636
2,EUW1_5556080435,"['gn0KiUIqGV1e3-7T-4tgiBtzytRLI7FYoCBGzf6KviGpY_LIvUZfrwz5UqxHRGZ-hUTlqUQ1ejP6UQ', 'teFPeXg6D49q7D8TNVStUenWZfJ6R8_ThFWTHiV3QnsqorYbpOFV3pYFc8bSNkZS45XtWVuOyWvX4w', 'aX64PmWyTxYK0zq2cEu3HhE5straKI7CkxFKdgpZ-O9_lsTSNwuIqNM2uznNXQWyFhNhhnOgPmxYzg', 'EdLDyjhdCc2OEDHCl7zEpfuiCN7pqzblrW8umLjvk8vDMS3GI1dDeKkbFzIvRTNglUxEmu4NKkDC7Q', 'spQJMaUdLbCBLh8lus9L562oV7UuhBReu6CqFeSVUUuUWFffNTP6z1E9cBLKLedb0IyFf6vuS59r5g', 'DhATbm0BPfQL-cDKM8zT1X2AUO5zhSlonhIPNjFxgtsR7l21MTMGb9xENDBp65pFoDeDKOQbzOlrdg', '_TTbNV9UQUC2CmJxIg4lfh9DvJK9DfuAoH28XxjH4MHEWDuxlYMucoFjM9P4peSZyR0Yvru6NH2uxA', '2F5GpFvd9ABytVqtZiSDv5fciUMZ1QqH8Ml8m9do5kD5ed9EhPU38dfStFuNupg5OdKLzXFxSBkkZw', 'bFWwKTEguPUEqJ1fB-Xq4o-b66Lmm1_buEYbSccN2_os6LqD4l5X5Fwg0uIDP06GvtSIhqI4VZxtbQ', 'jO3ctQZlOJMenI7FCFZ-X-Z8luHK2O6Nop_PUQ6mZuGkidzc0fHE2-CM-GtmJtWeFU3Ua1mLqc9tPg']",1777554
2,EUW1_5584400221,"['9rJEKDAMkMrMn9oQMpCOw74tZHw0tK2hyXEicMI6I0jMSo_T-38hqasM39cstM3j2hZ5Y9UJCBke9g', 'n5mpOuxGtrfF1skP8ipCBijHfCnBkrMFeDnJ_3riH2XkGmTBTuB4NxVsBodfExPJ2unq3tT9AVmMHg', '2hHd_AvvPIQ5BneBG8qLs6wpVPZ8h2pXIASQGpw5_0NUlOZmyN2CH5c13baq4A056Gd3IcSAj2lArQ', 'DOj6yVy1IwggZFl2Ljj-O_4uUU_85A8sHNVulDPZ6LBXWpecsud0w-pq8_LTdyVP0xLVEGlXuWy9BA', 'gYXqBuu5I2m1g0KMeGeVND2hF4TD3KvZIuAxZymAVU5uE7VpIR99aBajkohDsmpyOxzuVbXOd8PecA', 'RWVFjge6EMFKb0jJlQwZm1bdZGnU6mknWIDokv26PB4iiSoFPnUFsNgyuEHtNseSj3zkwTIVpRTNVw', 'aB9HzKm12tVC3V9igiylv9NMrfVwRxulNHT_8JPRlP1n3JPGCTq-TNDHMz8A7EzXew0mWH0DXa4qwg', '6D638j8mJaukcLtNm0Z8jPgmx2Q-YQaxGzx9Z5VF_K2-6ZHa-_Jr90OMzYdPlPUv6ZTD--4yTyclcA', 'c-87yhdk8hJtT2PIs_FXkO2uqCSBngV4BVzFqchel5OkESI2ap1gC7Hrm4t-5Xs_Ap7uDIQVbjdWGA', 'jEptKMgh3NFEbWLLCw1lGTMs5uqyW3f7KNBWg9HfEHr_we5dK2XWVvpgtVNjn-VyXjKvLajEpdkfAQ']",1552123
2,EUW1_5584326547,"['Vc4nAeNVj3N091geULROpCbzqdzqQ9BbXXevpjIe4yoloIBT6_Lmt08uTFWzitoxBKfTHI6Wd3d2GQ', 'sZsavk7CZZOX3zYDBrfl88KYIaPXIPTY_jf76XkoOvb1Eq6m7j-QV7NQYlAX_m31YBA3PIcQJmRWQg', '6D638j8mJaukcLtNm0Z8jPgmx2Q-YQaxGzx9Z5VF_K2-6ZHa-_Jr90OMzYdPlPUv6ZTD--4yTyclcA', 'Hv70ZiINei40ogGENSq1i7dPI7BTyowol4P4OVEc5JmiRz2GU7Ko1qlS72yraPochlAZIOzppxT2LA', 'CY1-yJ3QZLs81I2HNmNFs0029qfW4l0r9DzxGgLhNvV7X5Syac3wATgh9dxWZqGar9OLpo3vqw1qqA', 'eQH5_q-gn4ZvyyzxlLME-Uz8ky71SORlKGKH7i0XMsBsS1p9Bp9iOjhXXmoDU-6Y7BLyF10VoR7ZkA', 'fglYrKxRKl7-HBMs51LnAlIDGNoIDNb7zurp8tPH-FS35tnE4C--kju8e2a4BgCOl8OAqUMG1jIExg', 'hlWwW8MT_NmnpxduYPoJ7K0Dk9sl7lUURRWKhzUoEKV7c-bpSR1l7hox3z0yirSRvtrf1hU7JYhmWA', '5Ttmj2TOLdOGkil6GLJO2RpAGcklxnZrLq0QMcemS7vntn6As4N48QMPQ4v7DofY_vgTl1_VTNnj4g', '_encYSv0kT8bap7gmGa2vbAsWv4gfI4i-YzMEl989Ygk8xnpXYAqjxuzJmT8lVbPEHfChj3_r46i5w']",913801
2,EUW1_5583979110,"['SbUr0HYyyoz1_dGsMa0od7g2mk1AdqiS2wGbk0WbsDHDYNXEsDD6fqER2qWcEkvgC9Nicn9dHu6Bxg', 'zRMVZe9yOZpEP9MZ8kvKnntOUKNTUkO77r6oOfjDOJYT4szNKGoxdWvHW0pdTJYHdQQAByXteVivlA', '0egA1PiCEK4TOx2as50dM0S1b4cQSWH_8cQQ5F2IuuzjWwDKT-cLAVXi3Y6fHcl9E-0YWUDKFljTMA', 'D6uieoeqN92mlyrV7XB1pDqRb5KjFJ0nJVyJrSUNSo599mRbDrNUFBfx0K-19scu0_lhnuBIE2BnPg', 'sZsavk7CZZOX3zYDBrfl88KYIaPXIPTY_jf76XkoOvb1Eq6m7j-QV7NQYlAX_m31YBA3PIcQJmRWQg', 'acnPaM1QUnXZs8n5Ta3t4dPYRqTi12ugWl27zcxv59sVxBNwLs-l3p8M6-CotUvgqe_av_fXACuoUA', 'FCWvOGfkcn97YLOtgDhnLrgCTl6L3dFsINVnYBRHflPKwtEqAWwUTmb8Y4CScSObv3F3h32pWlA8BQ', 'kJVev7lSCd2r4MNUELULiSmVB8Fiy_jpuQBRAP46jtozYzKddCMEudfB8l2YWeCpQ8kY5BniMFg5JQ', '6D638j8mJaukcLtNm0Z8jPgmx2Q-YQaxGzx9Z5VF_K2-6ZHa-_Jr90OMzYdPlPUv6ZTD--4yTyclcA', 'f_wMLOPUPsDMP8kWWA9UTwh0J48k0Kb2pdBFKvspL2WthcckEkyNajTYvE7j9mrDkfVTVa-Tf-Llxg']",1882699
2,EUW1_5582477695,"['WzgCOfDXINjd6WzSAEWWD6FkByw8yLijBk4-Y6ghRM5NHbCPdMIP4NigapldmEV3Cn1O3T7qLjX0ng', 'Y0K3T0zyeTqLtiuo6QOoSG6IV6vWIlOuIFJkBzIiuQ4bQM9xhbwM154Ru3bpbw42uu00TyvWwjsuyg', '2hHd_AvvPIQ5BneBG8qLs6wpVPZ8h2pXIASQGpw5_0NUlOZmyN2CH5c13baq4A056Gd3IcSAj2lArQ', '6_P75JMJTdw2u3Lo3X2RmHPVoBIycvURcvRE3zZ5SxNxHJufozeGWw_Qc9GNwKU2NcpFivCweTF8Fw', 'rFV7-HKDzYhZw2HVvGn0PIg4rGsMQV7G3CxaSLWVDNhbKOkXftiacU4DT15sy9PlCCkw6dVTYU70cA', 'CZc2qYNKmGqUM2yK5zr7_ZduNeXWXhTjaZakTCOwAu9V6hgH3YT_ZR1m7YHd5dD1TcuJ17zKUklL9w', 't3zjrQtsY3_bB2nuMyejMocjJBFuVy8SkUYYt1wjdFiDDA3Ef24EnpVBGbQsMdxt8Alw5-rksrM1Fg', '6D638j8mJaukcLtNm0Z8jPgmx2Q-YQaxGzx9Z5VF_K2-6ZHa-_Jr90OMzYdPlPUv6ZTD--4yTyclcA', 'wh_nBe2oYGHjNjedb2f0L8d3TvdkobfiTJz-YQsxb4cHlRuXRHZtqH5BNXF7bN4oHNaRaldot23how', 'wJnpKhyN_xJUJ3HgkdLB1HWP-Jcmf4EaUrxBgnnU4djV-GrFtPZH-6iV91rs4HYqXBCYNYCkZjVWjA']",1237272
2,EUW1_5578827943,"['JBpYsprvQsJJCy4WAyn12OkbRWnF0BKvghZySdk27QmIh30dEtc3Be6cwv8OEoRxPT_wl450Hkzdbg', '5n_MnGbQfXxxzYu3IQJbVno4P4Qdrzs5JIMPvVJEpkAUGqGKUWULhv1TQYQe9ZWZ9SD1T_cffn9t6A', 'BGqjf0x8moM323gHIR06ygFCeHHD_O9-X_pXwpb0NAG4fcovle7B8QStNwkNAWmeVBdkaHmiIRU0IQ', '8nmkk7Wfcevbb916PHKevxIE_JmNAPsoxxGqsasp_SAShUTOr6fOue942BiTqP0lC95Oolb4fNTYAQ', 'WFnhtnEBBZ8xOP8uD0ppFrUb1npZihTNAinikJVSV4Q1MXJQ3h--6NwTgDzvAxkXRmUWgh3_o1MzOw', 'oao-PqDv-wa2QFEoh1v4qY1bmWmgeOtAyHxpnIQ3SDmnN1U1kZByTeFGSnh7FkSGlkrinHV05j-H9w', 'njBw8HDqAMDuoR06hXQZOatWgFUvazjQ1LyZRnInA1FxYKovdWxG8veh8P6J55lzcHDmj4OZk8JTfQ', '6D638j8mJaukcLtNm0Z8jPgmx2Q-YQaxGzx9Z5VF_K2-6ZHa-_Jr90OMzYdPlPUv6ZTD--4yTyclcA', 'ZPTLCo15fxs9QpcFwCZoF4gfv-q3kIrsGlUso0RpMHUgV5LrsOgu6DfGc7l1eKVSTGwz6ne4865SRQ', 'Dd347m2fnEIN-dzy3rZLot3DBkmbtunr5lTX1J4zS4VgT1Vlx_3drnaB5Wm2VLwatiRNHRuvLGebpw']",1522820
