First Blood,First Tower,blue dragons,red dragons,blue towers,red towers,blue herald,red herald,blue inhibs,red inhibs,CS.1,LVL.1,Kills.1,Deaths.1,Assists.1,CS.2,LVL.2,Kills.2,Deaths.2,Assists.2,CS.3,LVL.3,Kills.3,Deaths.3,Assists.3,CS.4,LVL.4,Kills.4,Deaths.4,Assists.4,CS.5,LVL.5,Kills.5,Deaths.5,Assists.5,CS.6,LVL.6,Kills.6,Deaths.6,Assists.6,CS.7,LVL.7,Kills.7,Deaths.7,Assists.7,CS.8,LVL.8,Kills.8,Deaths.8,Assists.8,CS.9,LVL.9,Kills.9,Deaths.9,Assists.9,CS.10,LVL.10,Kills.10,Deaths.10,Assists.10,Winner
4,10,0,2,0,2,0,0,0,0,92,10,1,5,2,87,9,0,3,2,119,10,3,3,0,117,9,1,3,1,17,7,3,4,3,112,11,3,1,3,9,9,1,1,8,115,11,1,2,1,130,11,5,1,1,121,10,8,3,2,-1
2,1,1,1,1,1,0,2,0,0,183,13,4,3,3,98,11,6,3,4,148,13,3,1,3,137,11,3,4,4,30,8,1,2,4,143,12,0,4,3,132,12,4,2,2,149,12,6,1,3,139,11,2,4,2,28,9,1,6,3,1
10,0,1,2,4,1,0,0,0,0,165,13,2,2,4,119,12,5,6,6,149,12,3,5,3,164,12,8,5,4,21,10,3,4,8,133,11,1,6,7,128,12,5,4,6,141,12,3,5,6,97,11,10,3,3,11,10,3,3,14,1
8,1,0,3,4,2,2,0,0,0,118,12,7,1,5,107,11,6,0,8,108,12,3,2,12,178,12,7,3,4,9,9,1,2,9,129,11,1,6,0,110,10,2,7,0,133,11,1,5,0,165,11,3,4,1,29,9,1,2,4,1
10,8,0,1,0,3,0,1,0,0,100,9,3,4,0,1,7,0,1,3,51,8,0,8,3,97,8,2,3,0,69,8,1,5,4,81,9,4,2,5,108,11,8,2,7,102,9,2,2,6,114,10,2,0,6,7,7,5,0,13,-1
10,8,2,1,2,1,1,0,0,0,141,13,3,1,1,163,13,5,2,5,107,11,9,3,2,97,9,0,7,1,18,10,1,1,9,142,12,1,3,1,106,10,2,3,4,128,12,3,3,2,135,10,5,5,4,26,9,3,4,8,1
5,4,3,0,4,1,2,0,0,0,129,12,1,3,7,144,12,5,1,4,73,11,13,2,6,187,13,8,1,13,39,10,6,7,15,132,12,5,4,3,130,12,4,5,2,98,10,3,5,3,10,9,1,10,5,116,10,1,9,4,1
9,0,2,0,1,2,1,1,0,0,181,12,1,1,1,99,11,7,0,3,166,12,4,3,1,125,10,2,4,5,13,9,1,3,8,195,13,3,1,0,135,12,3,4,2,109,10,1,5,2,160,12,2,3,3,26,8,2,2,3,1
3,2,2,0,5,0,2,0,0,0,165,12,3,3,3,110,11,5,3,3,139,12,8,4,3,23,9,2,3,5,171,11,3,4,3,126,11,4,5,0,144,12,2,4,6,74,11,6,4,6,124,11,2,4,9,20,10,3,4,9,1
10,9,0,3,2,4,1,1,0,0,150,12,2,4,3,128,12,5,4,3,157,12,1,6,1,174,12,4,3,1,17,8,1,7,4,150,12,3,4,0,160,13,9,0,5,156,12,6,2,3,180,11,2,5,5,32,10,4,2,6,-1
2,1,2,1,4,0,1,0,0,0,194,14,10,1,2,113,12,6,3,11,146,13,10,3,8,112,11,0,4,10,29,8,4,6,3,135,10,1,9,2,137,12,7,4,3,115,11,5,8,4,144,11,3,2,6,27,9,1,7,4,1
4,1,2,0,8,0,2,0,1,0,130,12,7,3,3,178,14,11,0,6,152,13,7,3,7,131,11,6,3,8,33,10,4,2,12,117,11,2,4,1,106,9,1,10,3,114,11,5,6,2,98,9,2,4,2,31,9,1,11,6,1
8,3,1,1,4,2,1,0,0,0,149,12,3,4,1,140,11,2,6,2,144,12,4,2,0,122,11,3,2,2,10,9,2,7,6,140,12,1,1,2,149,13,7,3,7,102,11,7,5,4,112,11,5,4,7,8,10,1,1,14,-1
1,0,2,0,5,0,2,0,0,0,140,11,1,6,1,161,13,5,1,0,189,14,3,1,3,149,11,0,2,1,14,9,2,2,3,135,12,5,3,1,123,10,2,1,2,134,12,5,3,1,82,8,0,1,2,72,10,0,3,2,1
9,10,0,1,0,1,0,0,0,0,63,8,3,3,2,0,1,0,1,0,42,7,2,2,1,43,7,2,5,0,3,6,0,3,3,65,7,2,2,2,76,8,3,0,6,48,8,4,3,0,87,7,3,1,3,14,6,2,1,4,-1
3,6,2,0,1,4,0,1,0,0,145,12,1,3,3,123,12,8,6,5,140,11,5,5,2,131,11,1,5,6,18,9,5,3,2,177,13,2,4,5,107,12,14,4,3,130,12,3,4,2,135,11,1,6,6,20,10,2,2,8,-1
3,0,2,0,3,2,1,0,0,0,4,10,0,1,9,98,11,5,5,5,178,13,8,2,2,184,12,3,3,3,162,12,3,4,2,171,12,1,4,2,99,11,3,4,7,147,13,9,3,2,111,11,0,4,6,26,10,3,5,8,1
7,9,0,3,2,4,0,2,0,0,146,13,3,6,6,92,10,2,8,4,124,12,4,3,2,113,11,3,6,5,21,9,3,5,2,149,13,6,6,2,121,12,5,3,7,136,12,8,2,1,170,12,8,2,3,14,11,1,2,13,-1
8,2,1,2,6,4,2,0,0,0,149,12,4,5,3,149,13,5,1,5,121,12,2,4,4,134,11,4,3,4,9,9,2,3,5,90,10,3,7,2,104,11,4,3,5,176,12,4,2,0,151,11,3,2,2,14,10,2,3,4,1
1,0,1,1,6,1,2,0,1,0,15,10,1,4,16,134,12,9,0,5,117,11,5,3,7,144,12,15,4,10,152,11,0,3,0,12,8,0,10,6,94,10,3,6,5,103,12,7,5,2,93,10,2,8,1,90,11,2,1,7,1
1,7,1,1,1,2,0,2,0,0,154,13,7,6,5,141,13,9,2,8,130,12,2,4,5,125,11,3,6,8,9,9,1,4,8,73,11,6,10,4,141,12,5,4,3,151,12,4,3,5,160,11,5,2,4,28,9,2,3,8,1
8,9,0,2,0,6,0,1,0,0,104,10,2,6,0,59,7,0,7,1,125,10,0,3,1,120,9,4,2,1,20,7,1,3,3,111,11,2,2,5,90,10,11,0,3,145,12,4,0,1,119,9,1,3,8,11,9,3,2,6,-1
4,4,2,1,4,3,0,1,0,0,148,12,2,3,0,203,14,4,2,6,143,12,4,4,2,162,11,5,2,5,33,9,2,1,9,143,12,1,1,2,126,11,3,3,7,182,13,5,4,1,175,12,3,3,2,25,8,0,6,5,1
9,7,1,2,1,1,0,1,0,0,143,12,1,2,1,130,11,3,4,2,160,12,4,2,4,158,11,3,3,1,20,8,2,5,8,153,12,4,1,1,135,11,3,2,6,98,10,3,6,5,151,12,5,1,7,17,9,2,4,10,-1
4,2,1,2,5,0,2,0,0,0,167,12,6,1,3,119,12,4,0,11,139,12,3,3,5,38,9,5,3,10,145,11,4,4,6,120,12,2,4,2,93,9,4,6,1,114,11,3,4,2,27,8,1,5,5,158,11,1,3,4,1
10,0,1,2,1,5,0,2,0,0,120,11,2,5,1,138,11,0,7,2,121,11,1,6,0,147,11,7,3,2,12,11,4,3,7,126,13,5,1,5,151,13,1,2,9,121,12,15,2,3,165,11,2,5,3,2,9,1,4,10,-1
8,3,2,0,4,3,1,1,0,0,138,12,5,4,6,145,13,5,6,7,93,12,14,4,9,178,12,5,0,6,7,10,3,0,14,161,13,5,5,0,119,11,5,9,3,147,11,3,9,5,144,10,1,5,2,23,8,0,4,3,1
8,0,1,1,3,1,1,1,0,0,130,12,6,2,4,146,12,3,0,4,187,13,4,2,3,141,10,3,4,4,10,10,3,2,10,133,12,1,6,3,152,11,4,4,1,167,12,2,5,0,158,12,3,0,2,11,10,0,4,8,1
9,7,1,1,1,5,1,1,0,0,146,12,1,5,1,130,11,2,3,3,118,11,0,6,2,146,10,2,4,4,34,9,3,3,3,175,13,6,1,3,141,13,6,3,5,152,13,5,0,8,167,10,3,2,4,23,9,1,2,9,-1
2,7,0,2,1,5,0,2,0,0,185,12,1,2,3,90,10,1,3,3,157,13,3,1,4,162,11,2,3,2,17,9,1,2,3,128,11,1,2,4,164,12,4,0,3,226,14,5,1,1,193,11,1,2,2,25,9,0,3,6,-1
4,4,2,0,8,1,1,1,1,0,120,12,3,5,4,110,12,5,0,13,144,12,4,3,6,151,11,17,3,2,30,11,1,1,21,133,11,2,4,2,122,11,3,4,2,159,12,0,2,3,96,10,6,10,0,34,9,1,10,3,1
10,7,1,0,1,3,0,1,0,0,129,11,0,2,0,60,8,1,3,1,106,9,2,7,0,12,8,0,6,5,107,9,4,5,1,105,10,2,0,1,126,12,6,1,5,127,11,8,2,2,93,9,3,3,6,22,9,4,1,8,-1
3,7,1,2,4,3,1,1,0,0,132,12,3,6,2,136,13,8,2,7,148,13,7,2,3,161,12,6,3,1,9,10,0,1,13,155,11,1,6,0,153,13,6,5,2,160,13,6,4,1,166,11,0,4,3,12,9,1,5,7,1
7,8,3,0,4,3,1,1,0,0,184,13,1,2,0,163,12,3,1,3,151,12,3,0,4,179,11,4,3,1,1,8,1,1,6,178,13,3,0,0,155,12,2,2,2,110,10,0,1,3,108,10,1,4,3,39,8,1,5,4,1
3,8,0,2,4,2,1,1,0,0,162,13,7,3,4,134,12,6,4,6,147,13,3,1,7,182,12,4,2,4,31,10,0,4,12,161,12,3,5,0,106,11,8,6,2,151,12,2,4,4,162,11,1,3,2,36,9,0,2,7,-1
5,7,1,1,4,4,0,1,0,0,168,13,4,4,6,131,11,7,3,6,96,11,1,3,7,36,11,3,2,10,155,11,6,5,9,146,13,5,3,2,106,11,3,3,6,182,13,6,2,4,147,10,2,7,6,9,9,1,6,6,1
6,0,0,1,0,7,0,1,0,1,86,9,2,5,2,70,8,6,5,1,85,9,0,3,4,95,9,0,3,3,2,6,0,6,2,104,10,4,3,4,88,9,5,2,7,91,9,2,2,4,140,10,6,0,2,4,8,5,1,10,-1
1,0,0,2,4,2,0,2,0,0,157,13,4,4,2,114,12,13,2,3,156,13,5,1,5,193,12,3,1,6,3,10,1,1,14,170,13,2,5,2,123,11,5,5,1,160,12,2,4,0,146,10,0,5,2,30,9,0,7,4,1
4,9,2,1,1,3,1,1,0,0,128,12,3,2,6,182,13,7,2,2,142,12,1,1,6,144,11,6,5,4,37,9,1,4,12,152,12,2,5,4,143,12,2,4,4,173,12,1,1,1,168,12,3,3,1,25,9,6,5,4,1
3,0,0,2,0,5,0,1,0,0,154,12,5,6,1,104,11,5,5,2,138,12,2,6,4,128,10,1,5,3,3,9,0,6,7,135,13,4,4,4,159,13,7,1,8,139,13,10,3,6,167,11,3,2,5,16,10,4,3,9,-1
1,9,0,2,5,4,2,0,0,0,101,13,10,6,2,109,12,10,5,3,154,13,4,4,4,125,11,4,10,3,4,9,1,5,11,45,11,2,5,11,135,13,6,2,7,109,13,7,6,4,144,12,13,6,5,161,12,2,10,2,1
9,8,0,3,3,3,0,2,0,0,115,13,3,6,4,141,12,8,4,2,152,11,2,7,1,165,13,7,7,4,27,9,2,7,8,128,13,6,8,1,129,12,11,4,4,161,13,5,4,1,144,12,7,2,9,26,9,2,4,14,-1
2,6,0,3,3,3,0,1,0,0,97,11,7,4,1,146,13,5,9,1,173,12,0,4,2,136,12,7,8,3,25,9,1,7,6,105,13,6,6,4,176,13,11,2,4,172,13,2,2,9,147,12,9,7,4,29,11,4,3,9,-1
9,6,1,1,4,3,1,1,0,0,173,13,2,0,5,151,13,5,4,5,132,13,12,1,5,154,11,0,4,7,21,10,0,5,7,141,12,1,6,2,150,12,5,1,2,141,12,1,5,0,140,10,6,4,2,12,9,1,3,4,1
10,6,1,2,2,3,1,0,0,0,138,12,3,6,0,114,11,4,6,5,118,10,1,7,6,166,12,2,2,5,45,10,3,2,8,162,14,8,1,5,121,12,5,2,8,95,10,1,4,0,149,10,7,3,7,34,10,2,3,11,-1
6,0,1,1,2,2,2,0,0,0,154,12,3,4,5,139,12,6,2,3,156,12,1,4,3,155,11,0,1,1,23,9,3,1,6,153,12,4,5,3,116,10,1,2,6,157,12,4,2,1,186,12,2,0,2,11,9,1,4,6,1
9,9,1,2,0,4,0,2,0,0,172,12,0,2,2,140,11,0,1,3,173,13,1,1,0,132,9,2,2,1,6,9,2,2,2,185,13,2,0,1,128,11,0,2,4,177,13,3,0,4,195,11,3,1,1,29,9,0,2,2,-1
10,2,3,0,4,2,2,0,0,0,161,12,4,4,1,172,13,11,0,4,136,12,2,4,4,37,10,1,1,9,116,10,0,3,8,136,12,2,3,0,140,12,3,5,2,189,14,4,3,3,166,11,2,2,0,32,9,1,5,4,1
6,6,0,1,0,2,0,0,0,0,117,10,1,6,0,109,8,1,4,0,119,10,1,3,2,67,8,2,3,2,10,7,1,7,2,148,13,9,1,1,96,11,8,1,5,140,10,6,0,3,120,11,0,3,3,7,8,0,1,7,-1
1,7,0,2,2,2,2,0,0,0,156,13,6,2,4,183,13,2,3,6,135,12,3,4,3,135,11,6,5,2,12,9,1,3,6,154,12,2,4,2,159,11,4,4,4,146,12,2,3,5,129,12,8,3,2,29,9,1,4,5,1
8,9,1,0,4,2,0,1,0,0,112,13,7,4,3,130,12,7,6,6,118,12,8,4,5,116,10,4,2,5,26,10,0,5,11,117,11,4,9,2,110,12,11,4,3,96,11,2,4,5,131,11,2,5,1,24,9,2,4,9,-1
8,0,0,2,1,5,1,0,0,0,135,12,5,10,4,93,11,2,2,6,112,12,5,12,1,120,11,6,8,1,25,9,1,7,7,171,15,12,5,6,153,13,10,0,10,128,13,4,5,7,131,12,7,3,12,25,10,6,6,10,-1
2,8,0,3,2,4,1,1,0,0,152,12,1,5,1,128,11,2,4,2,152,12,3,5,0,158,12,3,4,6,36,10,3,4,5,163,14,5,1,0,151,11,5,2,7,139,13,4,3,1,146,13,6,2,6,11,10,2,4,7,-1
6,4,1,1,4,2,2,0,0,0,112,13,3,2,3,121,12,9,3,2,168,13,3,3,4,165,11,1,5,1,3,9,1,1,5,187,14,5,4,2,135,11,2,2,3,147,12,1,5,0,104,11,3,3,4,33,10,3,3,6,-1
10,1,3,0,2,1,2,0,0,0,153,14,8,1,1,151,13,8,0,8,140,13,3,4,6,120,10,2,3,6,4,9,0,1,9,165,12,1,6,0,130,11,1,3,2,161,13,3,6,2,121,9,1,5,3,18,10,3,1,2,1
10,6,0,1,0,2,0,1,0,0,57,9,2,7,1,69,9,3,6,2,71,9,1,4,1,114,8,3,6,1,5,8,0,4,4,118,11,2,4,6,75,10,9,0,2,87,10,4,1,5,109,10,8,2,3,30,9,4,2,8,-1
9,9,1,2,1,4,0,2,0,0,137,12,4,7,0,141,11,0,4,1,135,12,1,3,2,3,9,0,3,1,170,11,1,2,1,128,13,6,3,3,160,11,3,0,2,208,13,3,1,4,124,12,6,1,7,16,9,1,1,7,-1
9,0,1,2,0,3,1,1,0,0,142,12,3,2,1,139,10,2,4,3,9,9,0,6,5,127,11,2,2,3,141,12,0,5,1,7,10,2,0,8,146,12,1,1,4,173,12,2,1,0,158,13,5,0,2,167,11,9,5,2,-1
6,7,1,2,2,5,0,1,0,0,108,13,11,2,2,97,11,3,6,4,118,12,2,4,2,148,11,1,2,1,32,10,1,3,4,146,12,2,7,4,149,11,5,2,5,124,12,4,3,6,35,10,1,2,10,118,11,5,4,7,1
8,7,1,2,2,5,1,1,0,0,113,11,7,5,2,159,12,2,4,5,127,12,1,7,7,166,10,4,2,0,30,9,1,4,5,110,12,3,5,4,135,12,6,6,8,137,11,3,3,8,170,14,10,1,6,23,10,0,0,15,-1
8,1,0,1,1,7,0,2,0,1,174,13,3,2,3,93,9,3,7,0,108,11,2,6,3,85,9,2,9,0,18,7,0,4,2,90,11,0,5,4,95,12,13,0,8,141,12,7,4,8,169,12,8,1,8,33,11,0,0,18,-1
8,6,1,1,4,5,1,0,0,0,27,8,2,15,3,161,14,11,0,10,103,11,6,3,9,121,11,12,5,3,24,10,3,6,6,108,11,10,6,3,64,9,2,14,2,190,13,15,3,3,112,9,1,6,5,31,10,1,5,13,-1
8,1,1,1,3,2,2,0,0,0,159,13,5,2,0,137,12,4,4,2,165,12,7,1,3,124,10,0,3,7,21,8,1,4,5,45,10,1,8,3,103,10,1,3,4,134,11,7,3,4,178,11,3,1,8,6,9,2,2,9,1
7,4,2,1,3,2,1,0,0,0,129,12,8,3,2,94,10,5,3,8,138,11,2,8,3,121,11,5,3,10,10,8,2,6,11,162,13,3,2,4,102,11,10,3,6,111,11,3,5,7,105,10,2,7,8,2,9,5,5,11,-1
4,0,1,1,2,3,1,1,0,0,144,12,5,4,3,135,11,2,7,3,121,12,5,3,2,151,11,3,3,0,13,10,1,4,11,134,12,7,5,2,125,11,4,7,3,90,11,4,2,6,164,11,3,1,4,21,11,3,1,11,-1
9,9,1,1,1,3,0,1,0,0,197,14,4,2,0,113,11,1,4,4,146,12,3,2,3,129,10,2,4,2,20,9,0,2,4,160,12,0,3,0,135,12,3,0,7,181,13,4,1,3,158,11,5,3,5,12,10,2,3,9,1
7,3,1,0,3,1,1,0,0,0,135,12,7,3,5,109,11,5,2,6,165,12,5,2,2,78,10,2,2,5,51,10,4,0,9,111,11,2,6,1,111,10,3,7,1,106,12,2,3,2,138,10,0,3,1,16,8,2,4,2,1
10,0,0,2,0,5,0,1,0,0,138,12,4,4,1,118,11,9,3,2,113,11,1,6,5,142,11,0,6,3,12,9,0,4,10,127,13,8,4,2,163,14,7,1,5,151,13,3,4,3,158,11,2,3,7,18,9,3,2,8,-1
1,1,1,2,7,1,2,0,1,0,138,13,9,4,1,93,12,4,1,6,161,12,7,0,1,149,11,1,2,7,32,10,1,3,10,141,12,2,5,1,112,11,2,5,4,183,13,2,2,1,171,11,3,6,2,30,9,1,4,4,1
1,7,1,1,4,2,1,1,0,0,157,13,7,1,5,104,11,2,4,1,162,12,3,3,0,147,12,4,5,4,12,9,0,3,9,129,12,2,3,3,126,12,5,4,7,175,13,1,2,3,155,11,7,2,3,24,9,1,5,8,1
2,2,1,1,3,3,1,0,0,0,136,12,3,3,1,160,12,4,5,2,173,12,2,2,5,154,11,1,4,1,26,8,0,1,3,118,11,1,2,6,162,13,7,2,6,171,13,3,3,4,156,11,3,0,5,3,9,1,3,10,-1
9,7,1,1,6,1,1,1,0,0,131,12,3,3,3,157,12,7,3,5,160,13,6,1,5,176,12,1,4,3,14,10,0,3,12,90,11,3,4,4,173,13,4,1,3,141,12,3,3,2,126,10,4,7,3,36,9,0,2,8,1
8,1,2,1,4,1,0,1,0,0,182,13,5,1,1,143,12,8,3,3,33,9,0,6,8,180,12,4,2,4,129,12,1,3,6,129,12,2,3,1,138,11,3,4,3,139,12,7,4,2,181,12,3,3,5,36,9,1,5,11,1
9,5,0,3,2,3,1,0,0,0,161,12,2,4,0,129,12,4,4,6,176,13,3,2,2,116,11,4,5,4,29,10,2,6,4,136,13,5,3,2,159,12,6,4,6,137,12,2,2,5,140,11,6,3,7,28,9,2,3,10,-1
8,7,0,2,0,10,0,2,0,2,93,10,0,0,0,59,10,2,12,3,65,10,3,10,7,21,9,2,7,9,115,11,8,9,4,136,12,4,3,6,140,12,8,3,10,93,11,8,3,11,152,12,10,2,14,16,9,8,4,17,-1
10,9,1,1,1,3,0,1,0,0,144,11,3,5,3,101,11,2,2,12,115,11,8,5,8,155,11,4,4,7,32,8,0,6,8,174,12,5,2,3,98,11,3,4,10,137,12,9,3,5,155,12,4,5,3,28,9,1,3,14,-1
4,2,1,1,5,0,2,0,0,0,171,13,4,3,4,141,12,5,2,6,140,12,2,2,6,167,11,7,3,2,49,10,1,1,5,134,13,3,4,2,119,11,4,6,2,138,12,2,3,3,175,11,2,3,2,30,9,0,3,7,1
6,2,1,1,4,1,2,0,0,0,149,13,3,3,6,198,15,13,1,4,17,9,0,5,13,128,13,7,2,7,141,11,4,2,3,132,11,3,9,1,140,12,2,5,6,129,12,5,4,0,87,10,3,6,2,9,9,0,3,6,1
1,5,1,1,5,1,1,0,0,0,153,13,9,3,8,126,13,6,5,9,142,12,9,5,4,138,12,6,3,11,23,11,5,2,11,117,11,1,9,3,134,12,10,8,2,141,12,4,5,7,140,11,3,9,5,9,10,2,6,9,1
9,1,1,2,1,4,0,1,0,0,128,11,2,6,2,103,10,0,3,6,167,12,2,3,1,131,10,4,2,1,12,9,0,2,7,138,12,4,1,7,113,12,3,2,7,136,12,1,1,5,186,11,7,2,1,16,10,1,2,9,-1
4,8,3,0,3,1,1,1,0,0,134,12,5,0,2,159,13,6,1,10,129,12,6,5,7,175,12,7,1,8,30,10,1,2,18,141,11,1,2,0,126,11,2,5,2,102,11,5,6,1,139,10,1,6,2,30,9,0,6,4,1
3,9,1,2,3,3,2,0,0,0,103,11,0,3,2,142,12,3,1,5,142,12,6,4,3,137,11,4,3,4,11,9,2,6,8,190,13,3,1,1,149,12,2,2,5,104,11,7,3,0,171,12,3,2,6,39,9,2,7,6,-1
2,4,1,2,5,2,2,0,0,0,207,14,4,0,2,111,12,8,3,9,115,12,8,4,5,147,12,3,3,7,7,8,2,7,9,79,10,1,5,1,109,11,7,6,8,158,13,6,3,7,170,12,2,2,7,21,9,1,9,13,1
7,1,2,0,4,0,0,0,0,0,128,12,7,4,5,143,12,5,6,2,131,12,2,4,10,176,12,4,5,3,36,10,1,5,6,139,12,6,3,2,140,11,6,6,3,116,11,5,5,6,135,11,3,4,9,31,10,4,1,11,1
3,0,1,0,6,0,1,0,1,0,100,10,1,1,2,76,8,4,1,4,74,8,6,2,2,88,8,7,2,4,14,8,1,0,8,97,10,1,3,0,71,7,0,3,1,59,9,3,4,1,81,8,1,3,1,4,5,1,6,0,1
2,7,0,1,0,7,0,2,0,1,128,12,4,3,1,95,9,2,9,3,148,11,0,4,5,162,11,3,3,2,19,8,0,5,6,184,13,7,1,5,154,13,6,3,7,173,12,8,0,3,127,11,2,3,8,26,10,1,2,11,-1
5,1,1,0,5,2,0,1,0,0,131,13,5,2,5,163,14,17,0,4,159,14,6,4,6,22,11,1,4,13,162,13,6,3,5,160,12,2,6,5,121,12,5,5,0,137,12,1,10,3,119,11,5,9,1,15,8,1,6,4,1
7,9,0,1,0,6,1,0,0,1,79,9,0,3,1,105,10,8,3,0,57,7,1,10,1,30,7,0,6,3,23,8,2,3,4,131,12,9,0,3,116,10,3,5,3,128,12,7,0,5,121,9,6,2,4,25,9,0,4,10,-1
8,2,2,1,4,2,2,0,0,0,127,12,7,5,4,141,13,9,2,8,165,13,4,2,6,173,11,3,3,3,34,9,0,1,5,137,12,1,4,6,117,11,1,5,2,166,13,5,7,3,145,11,4,3,1,9,10,2,4,7,1
9,0,1,1,1,7,0,2,0,0,136,12,1,5,0,128,11,3,5,1,124,10,0,9,4,129,11,3,3,2,57,11,1,2,4,171,13,7,1,2,137,12,5,2,8,153,12,1,2,3,147,12,10,0,5,24,9,1,3,10,-1
0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,20,3,0,0,0,21,3,0,0,0,16,2,0,0,0,1,2,0,0,0,14,3,0,0,0,16,3,0,0,0,0,1,0,0,0,12,2,0,0,0,0,2,0,0,0,1
2,7,0,3,1,5,0,1,0,0,113,11,1,8,4,92,12,10,6,3,159,12,5,6,3,139,10,3,3,0,5,9,0,6,9,162,14,7,5,8,96,12,9,7,6,119,13,7,3,3,146,11,3,1,6,18,10,3,3,5,-1
4,5,2,0,2,3,0,1,0,0,113,12,3,7,2,131,12,4,6,6,131,12,7,4,5,123,11,6,9,10,30,11,4,2,15,178,14,9,3,2,118,11,6,4,7,126,12,6,3,4,118,10,5,7,4,25,9,2,7,6,-1
4,2,1,1,3,2,2,0,0,0,136,12,2,1,2,149,12,2,2,3,192,13,3,0,1,159,11,1,4,4,11,9,3,5,5,139,11,1,2,3,126,11,2,4,6,187,13,4,3,1,146,11,2,2,5,11,9,3,0,6,1
9,9,1,2,2,5,0,2,0,0,169,13,6,5,1,121,12,3,5,8,138,12,4,5,5,134,11,3,3,4,6,9,3,3,7,160,13,6,5,2,132,12,4,6,9,164,13,5,2,1,184,12,6,4,2,28,10,0,2,12,-1
7,10,1,1,5,3,0,1,0,0,163,13,5,3,3,112,11,4,6,4,160,12,1,5,6,150,11,6,6,6,36,9,3,5,9,140,12,1,5,3,107,11,8,3,4,189,14,9,2,4,116,11,6,5,8,8,9,1,4,15,1
6,6,0,3,1,6,0,2,0,0,94,11,4,10,1,133,11,2,6,3,22,10,3,4,9,139,11,7,8,3,96,12,1,2,7,174,14,11,4,2,155,13,9,2,9,137,12,4,4,6,122,11,2,4,5,22,10,4,3,14,-1
7,1,1,2,1,3,2,0,0,0,153,12,1,4,6,91,11,8,8,4,138,12,3,3,7,87,11,4,8,6,26,9,4,9,5,116,12,3,3,4,127,13,13,4,9,129,12,4,3,8,168,12,8,4,6,29,9,4,6,12,-1
7,0,0,3,2,4,2,0,0,0,142,13,5,5,1,139,12,3,4,5,135,12,5,6,2,34,10,4,5,6,112,10,4,5,4,165,14,3,3,4,129,13,10,5,8,140,12,4,4,8,137,11,5,4,4,20,10,3,5,10,1
7,3,1,1,8,0,1,0,1,0,145,14,8,0,6,39,11,4,3,7,116,12,5,4,10,106,12,6,3,12,160,13,8,2,10,114,11,0,7,1,130,11,5,5,1,125,11,3,6,2,104,10,1,8,4,33,9,3,5,5,1
4,9,0,2,1,4,0,0,0,0,136,11,0,5,0,154,12,2,2,3,122,12,5,5,5,161,11,8,5,3,21,10,2,3,13,147,13,2,3,8,145,12,5,1,7,127,11,4,3,1,130,12,7,3,3,23,10,2,7,6,1
4,9,2,0,2,1,2,0,0,0,134,12,2,3,0,123,12,6,6,4,134,11,0,8,5,135,11,5,4,0,14,9,0,4,6,149,13,4,2,1,128,12,5,3,5,124,12,3,3,2,180,13,9,2,3,11,9,4,3,7,-1
4,7,2,1,2,3,0,2,0,0,109,11,1,4,6,112,10,1,2,6,152,11,4,6,1,166,12,10,6,3,31,9,3,5,11,175,13,5,3,5,100,12,7,3,7,167,12,5,2,3,149,12,6,5,4,12,8,0,6,10,-1
5,3,2,0,7,0,1,0,0,0,146,12,0,2,6,132,12,11,5,4,139,13,11,2,4,163,12,6,4,5,32,10,3,1,9,99,11,4,6,3,88,11,5,8,5,92,11,4,8,3,108,10,0,5,4,9,9,1,4,4,1
7,6,0,2,0,9,0,2,0,2,106,11,2,6,0,76,9,2,10,1,85,11,4,7,1,114,10,6,5,3,7,8,0,10,6,122,12,3,3,4,162,13,18,2,4,123,12,7,3,9,138,11,8,5,6,27,10,2,1,19,-1
4,1,2,0,5,0,0,0,0,0,134,13,7,3,3,153,13,15,7,8,178,14,9,4,6,130,12,4,6,9,26,10,2,3,15,82,11,4,8,2,121,12,6,9,7,125,13,5,5,7,123,11,3,8,5,18,9,5,7,5,1
7,9,0,2,0,3,0,1,0,0,131,11,1,1,0,90,9,1,5,2,114,9,0,5,0,75,8,0,7,3,4,7,4,5,1,136,11,0,1,1,128,11,8,2,1,91,11,3,0,5,106,10,6,2,9,23,10,6,1,8,-1
1,7,0,3,1,5,0,2,0,1,159,11,1,9,1,65,10,3,9,3,125,11,3,7,2,166,11,4,5,2,20,11,2,6,5,169,13,6,4,8,182,14,13,2,13,110,12,4,2,15,140,12,8,3,8,12,11,5,2,17,-1
9,10,2,1,3,2,1,0,0,0,204,14,3,1,4,123,11,6,3,5,125,12,2,7,3,134,11,8,2,3,11,10,3,5,11,145,13,1,2,3,162,13,5,6,4,31,9,1,4,11,144,12,6,6,4,153,11,6,5,6,-1
3,6,3,0,3,3,1,0,0,0,121,12,1,4,2,159,13,4,4,4,188,14,15,5,1,136,12,1,5,5,13,9,3,3,6,138,12,3,4,4,136,12,6,8,2,156,12,2,4,4,129,11,7,5,6,20,10,3,3,9,-1
4,2,1,1,5,2,1,0,0,0,181,14,1,2,6,144,13,11,2,2,81,11,2,3,4,127,11,6,3,4,34,9,4,5,4,162,12,3,5,1,83,11,7,10,0,175,12,0,3,1,182,12,4,3,1,28,9,1,3,6,1
