champ1.1,kills1.1,assists1.1,deaths1.1,gold1.1,champ1.2,kills1.2,assists1.2,deaths1.2,gold1.2,champ1.3,kills1.3,assists1.3,deaths1.3,gold1.3,champ1.4,kills1.4,assists1.4,deaths1.4,gold1.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,champ2.1,kills2.1,assists2.1,deaths2.1,gold2.1,champ2.2,kills2.2,assists2.2,deaths2.2,gold2.2,champ2.3,kills2.3,assists2.3,deaths2.3,gold2.3,champ2.4,kills2.4,assists2.4,deaths2.4,gold2.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,first blood,first tower,blue towers,red towers,blue dragons,red dragons,blue heralds,red heralds,blue barons,red barons,win
24,22,6,8,25521,266,8,10,10,15512,45,6,12,11,14085,81,10,10,9,16569,31,1,16,10,11453,126,8,5,11,16646,131,14,9,4,20980,157,12,4,8,18933,29,12,18,12,19145,497,2,25,12,11310,1,1,6,7,2,2,1,0,0,1,-1
62,2,7,5,9560,234,4,3,4,10900,268,2,9,3,10243,99,14,8,3,16526,44,5,13,3,10063,17,2,7,3,10730,121,4,5,4,9818,54,3,7,7,10065,81,6,6,6,11037,35,3,8,7,9303,-1,1,4,2,3,1,1,0,0,0,1
875,1,3,6,9104,56,5,3,11,9879,7,5,5,4,9738,67,5,2,4,12747,80,5,8,7,9564,19,15,5,3,16707,56,11,5,3,16021,142,2,3,6,8979,143,3,5,4,9673,7,1,8,5,8226,-1,1,2,5,1,3,1,0,0,0,-1
222,8,8,4,14145,35,8,3,2,14830,83,1,5,8,11139,51,18,7,6,19317,267,0,26,5,10202,82,9,1,7,13887,54,0,12,7,9542,7,5,6,5,11899,67,5,3,7,10663,555,6,5,9,10044,-1,1,10,1,4,0,0,1,0,0,1
5,6,11,3,10461,134,6,9,4,10376,12,2,15,1,7591,104,4,2,5,9461,222,10,6,3,12370,75,0,2,3,7941,360,1,5,7,7864,76,2,2,1,7581,117,0,8,8,5245,238,13,2,9,11764,1,1,8,2,1,2,1,0,0,0,1
518,4,5,4,9463,39,8,3,5,11883,350,2,12,1,6847,222,1,11,2,8443,876,6,4,1,10429,104,2,4,7,8831,234,4,3,3,8132,61,2,4,2,9042,267,2,5,4,6249,236,3,4,5,8965,-1,1,4,3,0,3,1,1,1,0,1
17,5,8,7,17127,107,9,9,7,18227,157,2,8,11,15471,711,15,7,10,18932,145,9,9,9,15709,157,5,1,5,12055,238,12,7,7,16593,7,10,8,8,16267,63,5,15,13,14099,99,12,14,7,16656,-1,1,11,2,4,1,0,0,1,0,1
105,7,8,11,14661,11,19,4,9,22911,112,3,12,7,14979,53,2,5,6,14527,245,6,7,7,15070,104,9,4,11,15319,48,9,13,8,16661,7,8,8,4,15559,236,9,9,8,19003,98,5,11,6,12919,1,1,10,5,3,2,0,0,1,1,1
8,3,11,5,10288,56,13,6,7,13527,45,7,6,10,12231,360,14,3,9,16453,412,2,17,14,8266,112,10,13,6,15691,19,9,10,10,13791,7,16,8,6,15203,222,5,14,6,12882,29,5,14,11,9780,1,1,5,6,2,2,1,0,0,1,-1
23,2,4,7,12247,104,5,11,4,12356,45,9,7,3,15116,29,15,4,4,15709,117,2,21,5,10031,23,8,5,5,15024,121,3,2,7,9234,777,7,3,6,15495,51,3,6,7,10948,37,2,8,8,9285,-1,-1,8,5,1,3,0,0,1,0,1
39,2,3,11,6622,157,0,6,8,5629,107,4,3,9,7273,42,3,5,7,7090,12,3,4,13,4364,711,5,15,4,7640,236,12,13,2,12246,86,8,2,1,11010,120,11,18,4,10370,69,12,10,1,10125,-1,-1,0,9,0,3,0,2,0,0,-1
517,4,1,7,6168,236,1,1,4,7620,59,1,1,6,5623,234,3,1,6,7322,111,0,2,6,4181,85,3,4,2,8133,222,9,8,1,10128,268,9,5,3,9594,72,5,13,3,8632,497,3,14,0,6533,1,-1,0,5,0,3,0,2,0,0,-1
90,3,5,3,8912,120,5,8,0,11039,81,7,2,1,10356,104,10,3,5,12306,497,1,11,1,6993,268,1,1,6,7202,141,4,3,5,7665,27,3,2,6,8493,498,1,2,4,7335,99,1,2,5,5342,1,1,7,1,2,1,2,0,1,0,1
17,13,9,5,16392,154,4,13,7,10857,131,9,6,8,12198,51,22,6,8,20228,53,2,21,12,9330,24,4,9,7,11307,9,7,10,7,12832,777,16,11,10,20877,34,12,10,10,14839,235,1,15,16,9354,1,1,5,8,3,2,0,1,0,1,-1
126,8,2,12,13228,122,4,5,8,9526,161,3,6,5,11658,50,3,4,8,10130,16,1,11,5,7165,85,14,10,3,16843,33,7,13,6,11497,127,7,14,5,11768,63,4,10,2,12209,80,6,14,4,10707,0,-1,0,9,1,3,0,1,0,0,-1
104,18,15,7,24224,154,7,32,7,16118,22,6,19,14,15718,99,16,30,6,18559,25,16,28,11,17352,14,4,7,12,14309,59,9,25,13,15928,110,9,6,10,18290,202,22,6,11,23321,412,1,23,17,9893,-1,-1,9,4,4,3,1,0,1,0,1
11,10,6,7,12390,54,2,7,6,9425,85,3,3,9,8124,101,3,9,7,7983,45,7,7,5,9865,57,3,16,4,10445,121,4,3,4,10662,39,12,6,7,15372,222,8,7,4,12496,555,7,8,6,10747,1,-1,2,9,1,3,1,1,0,1,-1
86,8,3,3,15432,777,23,7,6,21806,163,6,12,9,13704,157,4,4,10,13400,40,0,14,8,8482,17,3,3,10,13812,64,4,12,14,9530,110,5,5,10,11771,99,12,12,4,14357,25,11,13,3,13098,-1,1,11,2,3,2,1,0,1,0,1
48,6,6,2,12826,20,4,16,5,10388,84,14,4,5,10948,202,14,4,4,13431,497,1,20,4,7883,39,3,5,8,10184,238,2,3,6,8503,517,6,4,8,9771,18,5,5,8,11349,267,4,11,9,8264,-1,1,5,3,2,1,1,0,1,0,1
122,3,4,7,8360,5,7,6,8,9826,7,3,9,7,8157,236,10,4,4,12661,350,0,16,4,6021,134,7,10,4,11138,64,7,9,4,10700,777,7,1,6,12877,497,1,17,5,7270,18,8,6,4,13446,-1,-1,3,11,1,2,1,1,0,1,-1
69,6,6,3,9701,91,8,4,2,9799,39,17,3,5,14691,81,6,7,1,11267,64,3,16,4,7868,85,1,3,10,6443,234,4,2,9,7991,131,5,2,5,10117,222,2,4,7,6935,555,3,3,9,6121,1,1,11,0,1,1,0,0,0,0,1
98,12,18,6,15274,238,14,17,3,17241,246,12,9,10,13993,523,9,10,4,15545,25,2,18,5,8972,39,6,5,13,13027,33,9,3,11,12639,103,6,5,7,11449,51,6,4,8,13677,412,1,15,10,8270,1,1,10,2,2,1,0,0,0,0,1
887,1,1,7,10287,246,6,4,6,12153,7,2,2,2,10431,51,2,3,5,12345,40,3,4,5,8353,126,3,7,3,12985,76,9,10,0,15114,45,5,4,4,12271,202,6,10,3,14251,80,2,10,4,8904,-1,-1,4,9,0,4,0,2,0,1,-1
58,11,3,2,13967,76,4,9,2,10117,875,4,6,2,9984,236,7,6,2,11234,432,3,16,3,8504,104,3,1,8,8923,120,3,1,9,7264,127,2,2,5,7852,202,2,3,3,9261,44,1,4,4,5260,-1,1,11,1,2,1,2,0,1,0,1
517,10,9,6,15906,64,10,16,7,14877,126,6,12,10,14530,202,7,6,3,13225,432,1,15,10,8682,54,12,7,9,12673,76,9,5,4,13347,246,2,9,10,11785,18,9,8,4,14654,40,4,22,7,9925,-1,1,9,5,1,3,1,0,2,0,1
114,11,11,9,15800,141,13,6,9,16361,3,3,13,6,11364,523,4,9,9,14341,117,1,18,5,8911,39,4,8,10,15535,76,15,11,0,17851,166,11,9,6,15194,119,6,12,8,16409,26,2,21,8,10750,1,-1,6,9,2,3,0,2,1,1,-1
24,2,2,6,8574,104,0,4,5,8893,26,2,4,5,8143,498,6,4,8,11528,497,2,7,6,6898,164,6,4,2,10370,64,10,9,0,13233,4,4,6,3,12463,236,9,11,4,13485,267,1,23,3,8594,1,-1,1,11,0,3,1,1,1,0,-1
122,6,7,5,10952,154,9,13,8,11445,23,7,9,6,11355,202,6,7,6,10528,99,0,12,7,6515,67,6,4,6,11449,76,4,15,5,11321,517,8,5,6,12956,18,11,8,4,14869,37,3,19,7,9377,-1,-1,2,10,2,2,1,0,0,1,-1
39,13,8,11,20855,64,6,7,18,11690,134,7,10,15,16132,222,8,5,18,15002,43,4,11,17,10135,98,4,19,4,12263,29,14,20,9,13833,238,32,12,6,21208,91,14,12,6,15367,69,15,14,13,19520,-1,-1,3,11,1,3,0,1,1,0,-1
98,3,8,1,6849,235,3,11,3,7458,238,8,8,1,10369,64,8,4,1,8854,115,3,9,4,8317,24,3,0,3,7436,33,5,3,10,7099,8,0,2,7,4611,222,0,3,3,4831,117,1,6,2,4493,-1,1,8,0,1,0,1,0,0,0,1
82,5,3,4,9348,20,1,8,1,9273,103,6,10,1,12396,145,7,4,1,11838,555,5,5,3,9297,412,0,3,4,5312,104,0,2,6,8202,55,5,2,5,10567,523,0,3,5,8193,887,5,1,4,9604,-1,1,5,1,3,1,2,0,1,0,1
31,0,0,5,5142,120,2,5,7,7009,103,7,7,6,9170,145,5,6,6,8077,555,6,10,5,8798,516,4,5,2,9072,234,9,12,2,10829,131,4,9,4,10390,51,6,8,5,9740,235,6,9,7,8771,-1,-1,0,9,0,3,0,2,0,0,-1
150,10,5,9,14886,78,6,6,7,10699,157,7,3,9,11987,67,1,4,15,6782,44,2,9,9,6657,27,3,16,4,9052,20,6,14,4,8918,3,5,20,8,9675,202,30,11,7,18922,432,5,27,3,10311,1,1,2,9,0,3,0,1,0,0,-1
114,6,0,7,15709,104,3,5,10,11895,55,2,2,13,8607,236,8,7,10,14248,267,4,15,6,10606,27,5,14,5,13296,78,10,14,1,16058,61,16,12,5,17424,202,12,9,4,15705,432,3,22,8,10420,-1,1,5,10,0,5,0,1,0,1,-1
85,6,6,1,7961,203,4,10,1,8802,4,2,5,7,5519,81,8,9,2,9854,43,4,17,2,6810,114,0,1,4,6291,59,6,1,6,7204,142,7,2,4,7864,222,0,1,7,5151,16,0,4,3,4482,-1,1,4,2,1,0,2,0,0,0,1
55,8,16,12,10602,360,25,12,11,17940,75,7,16,8,11632,33,0,20,19,8341,127,4,13,19,9245,161,16,38,7,12505,50,10,36,9,11162,131,11,28,8,10723,234,15,28,10,12417,63,15,29,10,10978,1,1,4,2,0,0,0,0,0,0,1
222,15,25,10,14214,141,11,15,12,11427,119,12,14,11,13283,254,4,21,14,9840,142,9,12,12,10353,875,9,28,10,12167,31,10,27,8,12711,777,15,19,12,13409,67,13,21,11,12803,51,12,28,11,13214,1,1,4,4,0,0,0,0,0,0,-1
45,31,25,14,26142,85,10,41,18,20009,115,19,41,15,23206,134,22,24,18,22498,14,11,57,17,21471,360,16,19,21,20930,222,25,23,13,26136,266,11,25,23,18775,15,19,35,14,26283,63,11,21,22,17916,1,1,4,4,0,0,0,0,0,0,-1
17,4,5,7,11874,120,18,8,7,16004,223,1,12,7,9478,202,9,13,11,13895,26,7,19,5,10496,887,9,8,8,14933,141,9,12,6,14173,245,8,7,7,14348,21,7,13,9,15986,526,4,19,9,9737,-1,-1,4,10,3,1,0,2,0,1,-1
126,1,0,3,6870,876,3,4,8,7393,39,3,4,8,8156,222,7,3,8,8866,497,3,2,7,5754,17,4,13,5,8580,120,6,5,2,9842,777,7,4,4,10625,202,9,7,5,10337,517,8,1,1,8855,-1,1,1,5,1,1,0,1,0,0,-1
19,3,6,11,11318,104,13,8,8,16699,4,12,19,6,18559,222,16,12,11,19256,117,1,34,9,9884,17,4,10,11,13174,35,12,12,6,16485,238,9,10,11,17495,18,14,16,10,20391,111,6,17,7,11128,-1,1,5,6,2,3,1,1,0,3,1
85,8,2,2,12051,154,7,8,3,10806,157,6,6,4,13174,202,7,2,3,10761,43,1,13,3,8303,39,3,3,6,8850,121,8,3,8,9241,99,1,2,8,6575,51,1,2,3,8077,40,2,9,4,6367,-1,1,10,2,2,1,2,0,1,0,1
17,4,1,9,10441,91,6,2,7,12102,157,3,8,4,11515,236,4,10,3,13074,37,0,13,8,7223,39,8,5,3,15079,79,5,7,2,9983,497,0,21,2,8749,498,8,10,3,14894,84,10,3,7,13860,-1,-1,4,10,0,4,0,1,0,1,-1
17,3,0,3,7244,238,1,2,3,5730,90,3,2,2,9632,18,1,1,5,6091,84,0,2,11,4175,43,2,3,2,6940,91,8,2,2,10728,711,2,6,2,7884,202,11,4,1,12228,26,1,15,1,7136,-1,-1,1,8,0,2,0,1,0,0,-1
126,6,4,7,11574,234,9,5,4,11019,39,3,3,5,11147,711,3,7,4,10205,555,3,5,6,7420,17,7,9,6,12803,91,4,3,4,11753,777,3,5,8,9894,202,9,6,1,14394,12,3,13,5,7988,1,-1,3,7,3,1,1,1,0,1,-1
54,3,6,9,9993,238,14,0,8,13219,84,7,5,8,10969,236,2,7,9,10157,267,0,14,9,7549,126,5,9,8,12686,120,20,16,2,16639,517,12,7,7,12877,350,4,30,3,10290,99,2,16,6,9690,1,1,4,10,0,4,1,0,0,1,-1
69,2,7,11,8535,154,2,15,8,9414,122,15,5,8,16597,29,15,5,12,14879,555,4,10,11,10126,14,4,16,12,10568,234,4,14,8,11241,268,15,8,7,18060,1,14,12,5,16371,235,13,17,6,14581,1,1,3,9,2,3,0,0,0,1,-1
76,3,3,7,7841,35,10,3,10,9761,16,1,11,4,6263,21,3,4,9,5855,157,4,1,9,7907,875,4,0,4,8610,876,4,8,5,8974,39,21,4,5,17072,51,6,5,3,10245,25,4,6,5,7183,-1,-1,1,11,1,2,0,1,0,0,-1
14,6,6,6,17413,75,8,3,3,12699,238,4,3,12,11652,15,5,15,9,12638,350,2,14,9,8977,126,6,11,4,13350,141,6,12,7,13399,99,3,13,2,12556,202,24,12,6,23007,117,0,25,6,9240,1,1,8,10,1,4,0,0,0,2,-1
887,5,10,6,11259,48,4,14,3,9732,157,9,7,0,12044,202,9,7,6,12035,37,1,21,2,8155,58,4,2,6,9472,234,4,4,6,8259,711,4,2,3,9256,119,4,3,6,9467,89,1,7,7,5642,-1,-1,9,3,3,0,0,1,1,0,1
114,3,0,10,7354,234,7,3,5,9076,711,2,5,5,7759,202,1,5,5,8168,497,1,10,6,5001,85,10,8,3,12485,64,8,12,2,10174,142,2,4,4,6622,222,6,7,1,10298,432,4,17,4,7441,1,-1,2,5,1,1,0,2,0,1,-1
126,9,6,4,15275,64,7,12,3,11507,4,2,15,2,10120,202,6,12,5,11998,267,2,13,7,7474,23,6,4,3,11556,5,5,9,6,9891,21,4,4,7,9341,13,4,6,4,10933,25,2,9,6,6306,1,1,10,2,1,2,2,0,1,0,1
122,17,5,5,14827,234,5,8,3,11810,117,1,13,6,8052,236,4,9,5,11297,37,2,11,10,7864,6,6,6,9,13100,5,7,9,6,10481,38,12,5,5,13961,81,4,15,6,11858,350,0,26,3,7987,1,1,4,8,3,1,2,0,0,1,-1
62,0,5,12,8158,234,6,12,4,11401,7,9,4,7,13698,523,13,9,6,15795,99,0,13,8,7491,126,10,7,6,17108,121,12,10,4,13677,90,4,20,5,13384,235,7,20,4,12645,412,4,16,9,8819,-1,-1,1,8,2,3,0,1,0,1,-1
122,4,7,3,11820,59,3,12,7,10637,7,4,7,5,9627,202,6,2,4,12565,497,3,8,7,7792,126,4,6,8,14179,76,8,12,1,13630,13,3,9,4,13487,236,9,9,5,13828,117,2,17,2,8571,-1,-1,2,10,1,2,0,1,0,1,-1
245,8,25,13,15666,3,5,30,10,14435,81,21,27,5,19436,41,18,16,8,17861,8,11,22,12,15318,115,10,23,10,15553,30,8,25,18,15569,201,3,33,13,13682,25,12,26,10,16077,21,13,16,12,18347,1,1,4,2,0,0,0,0,0,0,1
24,1,5,4,10139,5,11,6,1,11114,55,21,2,1,14737,523,5,8,2,9434,412,2,19,2,7739,126,5,1,5,12274,245,1,3,8,7077,39,1,4,8,7989,236,2,2,10,8090,267,1,3,9,6152,-1,1,9,4,3,0,0,2,1,0,1
79,6,7,4,11065,104,9,3,10,12438,134,4,5,7,8839,67,8,2,9,10804,106,1,8,10,6992,498,5,2,9,9534,234,13,12,2,12117,69,10,6,5,11101,202,4,18,9,9585,267,8,24,3,9977,1,1,4,7,0,3,2,0,0,1,-1
498,7,4,4,13250,238,5,8,4,12433,84,9,9,4,12589,115,4,8,4,10852,497,0,15,6,7329,777,4,2,8,10951,76,8,8,3,11449,875,4,5,6,10176,147,4,8,5,9966,43,2,12,3,7733,-1,1,9,4,1,3,1,1,1,0,1
6,6,2,7,11595,64,13,7,6,13604,69,6,7,10,13825,236,5,9,12,12830,267,1,22,6,8434,39,9,6,8,15943,234,12,12,3,15894,101,9,15,3,15024,202,7,13,6,12149,111,4,18,11,8867,-1,1,4,11,1,3,1,1,0,2,-1
23,3,4,5,10972,238,13,6,7,13382,38,8,12,9,12029,134,9,13,5,15140,53,5,16,5,8931,498,8,8,9,14669,30,7,10,8,15459,36,8,11,5,14724,119,5,9,11,11928,89,3,7,5,7649,-1,-1,5,10,1,4,2,0,0,1,-1
39,0,3,2,4239,80,2,1,1,3903,13,3,2,0,4594,236,0,1,1,3587,497,1,1,0,2814,164,2,0,3,3331,246,1,2,1,3253,45,1,0,0,3687,498,0,0,0,3684,12,0,1,2,2448,-1,0,0,0,0,0,0,0,0,0,1
84,12,4,1,11142,91,7,11,3,11163,777,1,16,3,10812,236,13,6,4,12216,267,6,23,4,9316,164,3,2,5,8974,76,5,2,6,9616,157,3,6,8,9441,119,3,2,7,8551,37,1,7,13,6103,-1,1,8,2,1,1,0,0,1,0,1
164,5,9,3,10542,64,5,12,5,9892,3,10,9,3,13530,81,6,9,4,10290,235,2,16,1,9193,887,2,3,7,8187,238,7,3,6,10224,131,4,5,7,8923,18,1,6,4,9665,89,2,7,4,6208,-1,1,10,3,2,1,2,0,1,0,1
10,1,9,9,9132,64,5,6,7,10050,13,6,5,8,11898,222,7,6,6,11565,267,2,11,5,6846,164,12,7,4,14046,121,8,6,6,11321,161,6,12,2,13607,119,3,6,3,13541,235,5,11,6,10097,-1,-1,2,9,2,1,0,0,0,1,-1
164,9,5,7,14297,121,4,11,8,13307,99,9,2,5,15364,498,3,8,6,13046,432,1,16,6,9308,887,7,9,8,13185,64,2,13,3,12130,42,10,7,6,17816,29,10,10,6,16045,267,3,21,3,10601,1,1,6,7,0,5,2,0,1,1,-1
98,8,15,8,16946,234,11,14,7,19388,134,20,8,4,24473,235,8,20,9,20719,26,2,25,13,14985,17,5,9,12,16944,35,13,8,15,16964,202,11,18,7,22070,101,10,13,7,18154,267,2,26,8,12430,-1,1,11,4,3,4,1,1,2,1,1
23,10,4,6,13423,245,6,7,3,9812,267,2,14,4,8394,523,2,11,8,9564,711,6,5,1,10514,39,1,3,8,7955,120,12,4,6,10711,61,1,4,3,8612,498,6,8,6,9990,497,2,13,3,6632,1,1,9,2,1,1,1,0,1,0,1
266,3,5,5,6322,91,7,7,2,8351,84,5,4,2,7186,429,5,5,1,9078,267,4,14,1,6289,126,1,4,4,6322,234,7,2,5,6853,13,2,5,3,7482,236,0,1,8,4310,117,1,3,4,4140,1,-1,3,1,0,2,0,1,0,0,1
164,3,2,2,10071,76,3,4,3,9997,39,2,2,9,11904,523,4,2,5,9896,117,0,9,4,6479,122,4,0,2,13217,120,5,10,2,10172,134,4,10,3,9958,236,9,8,2,13253,267,1,18,4,7623,-1,1,5,9,0,4,1,0,0,1,-1
875,4,7,5,11660,104,13,11,6,15949,99,5,18,7,10389,81,10,15,2,14164,201,4,23,3,9911,85,5,9,7,11621,234,5,6,3,11450,711,8,8,8,13767,523,2,5,7,11430,89,3,8,11,7825,1,1,8,5,1,3,2,0,1,1,1
777,3,6,12,15086,11,19,4,7,21838,84,3,10,11,11823,157,14,9,9,21147,497,1,28,6,11513,777,15,8,8,20749,76,10,14,9,13455,157,12,4,6,19939,115,7,12,7,16110,412,1,18,10,9492,1,-1,8,9,1,3,0,0,1,1,1
122,11,4,6,14925,56,6,3,8,11509,115,2,8,4,13189,96,1,4,9,9066,45,4,8,8,11697,104,4,7,11,11709,154,8,8,7,13578,164,18,3,3,23270,81,5,4,2,11031,350,0,12,1,8309,1,1,7,10,3,1,1,0,0,1,-1
875,9,26,7,11805,68,19,29,6,14525,555,12,25,8,13395,267,1,48,7,10128,81,15,25,6,13231,10,7,13,9,11324,30,7,16,13,11258,105,7,14,12,10450,107,9,17,11,11652,201,4,18,11,9425,1,1,4,1,0,0,0,0,0,0,1
112,10,28,14,15009,48,3,43,11,13620,777,14,29,13,17117,266,21,21,15,16098,875,16,22,13,15994,126,11,35,13,16123,30,14,40,15,18769,234,14,33,13,16627,555,21,29,10,19516,72,6,39,13,14902,1,-1,2,4,0,0,0,0,0,0,-1
3,7,21,10,13038,15,7,16,11,12806,8,18,6,12,13937,63,7,18,11,11896,26,3,26,8,11918,142,4,23,8,11646,235,7,31,7,13928,74,11,20,7,13826,498,15,17,10,14526,36,15,21,10,15266,-1,-1,2,4,0,0,0,0,0,0,-1
23,5,3,2,9911,5,4,5,1,8734,711,3,5,5,6807,429,4,3,0,9902,412,2,7,2,5414,24,1,0,3,6463,107,3,2,8,6197,43,2,2,3,6460,81,2,0,3,7504,432,2,5,1,5059,1,1,6,1,2,1,2,0,0,0,1
164,5,6,4,10977,245,9,11,7,12633,81,5,14,2,13122,69,9,11,5,14080,555,8,11,10,12579,517,4,5,7,10826,107,9,7,6,11253,166,8,4,5,12677,45,6,6,11,10522,412,1,12,7,7002,1,1,8,3,1,3,1,0,1,0,1
78,7,24,13,15278,57,9,25,15,15089,432,15,41,7,16922,22,11,37,11,16764,202,21,26,13,20731,26,5,34,11,15515,134,11,24,14,16705,83,12,27,12,16805,110,21,22,11,19932,14,10,26,15,16499,1,1,2,4,0,0,0,0,0,0,-1
112,13,21,8,16487,267,7,46,5,15077,147,17,35,6,18158,103,9,25,13,15483,18,16,17,12,17281,157,11,9,10,16972,81,16,14,10,16348,1,6,19,15,13588,115,4,20,12,14271,15,7,24,15,15356,1,-1,4,2,0,0,0,0,0,0,1
164,3,12,5,21286,76,3,12,11,13782,142,5,11,6,15979,119,9,6,7,21748,555,4,15,5,15205,98,4,17,7,14923,121,10,9,2,16653,61,5,18,5,19570,202,13,11,4,23494,526,2,10,6,10259,1,-1,6,9,1,5,0,2,2,1,-1
92,13,18,13,13005,44,9,39,9,14013,526,9,31,8,13421,887,24,21,10,16374,497,3,40,9,12191,90,3,24,10,11905,126,12,25,13,13303,222,14,28,12,14695,76,10,20,11,12766,63,10,30,12,12869,1,1,4,2,0,0,0,0,0,0,1
517,13,33,12,17933,32,3,37,13,14698,29,41,28,13,25659,40,2,66,12,16394,11,24,14,16,19853,147,6,40,16,16435,22,7,35,16,15719,90,5,34,15,17693,41,27,19,17,21640,56,20,25,19,19226,-1,-1,4,1,0,0,0,0,0,0,1
134,9,18,11,13907,84,8,16,12,12796,102,10,20,7,14480,246,19,9,10,15906,777,4,19,14,13893,113,7,39,8,14047,13,16,16,9,16492,67,14,16,14,14260,7,9,25,14,13778,99,8,34,5,14735,-1,1,2,4,0,0,0,0,0,0,-1
67,22,9,19,16758,30,24,29,21,18457,26,4,33,12,12659,90,6,19,10,13887,1,4,29,15,12306,5,22,29,13,17736,115,11,29,11,14363,38,13,37,14,14533,498,16,30,13,16222,76,15,33,9,15510,-1,-1,2,4,0,0,0,0,0,0,-1
13,5,22,6,11731,82,2,18,10,9705,104,7,23,7,12017,45,13,22,7,12836,254,18,19,9,13935,161,6,21,8,11204,11,13,13,11,12747,81,9,24,10,12814,412,4,27,10,10434,25,7,25,6,11328,-1,1,4,1,0,0,0,0,0,0,1
202,25,24,5,16845,711,8,31,6,12647,57,8,23,6,13757,21,11,27,8,13555,51,4,26,6,11957,117,1,24,8,10392,8,10,8,9,12314,119,9,9,12,13533,83,1,13,12,10505,157,10,6,15,12734,1,1,4,1,0,0,0,0,0,0,1
35,7,19,8,12683,55,23,20,9,18281,41,8,24,11,15127,350,6,40,5,12816,235,6,30,8,14163,166,14,12,8,17150,106,9,22,9,14504,84,6,14,12,12351,150,11,20,10,14907,412,1,23,11,11646,-1,1,2,4,0,0,0,0,0,0,-1
23,3,0,0,8689,141,4,5,3,6547,42,13,0,1,11550,498,1,8,3,6690,497,1,12,4,5509,112,1,0,2,4813,76,4,2,8,5296,4,3,6,2,7122,202,1,6,4,5080,111,2,9,6,4384,1,1,5,0,2,0,1,0,0,0,1
75,3,15,5,9531,91,8,12,10,11858,38,17,11,4,17584,119,16,12,4,18221,3,2,20,9,7802,429,9,6,10,13395,72,5,11,9,9489,54,3,9,10,7375,145,9,10,10,11885,350,6,21,7,8970,1,-1,6,4,3,1,0,1,1,0,1
2,8,3,4,8704,141,3,11,1,7217,134,6,1,0,8013,222,5,9,1,8281,37,3,13,1,6816,79,2,2,3,6631,78,3,2,5,6157,412,1,2,6,4065,523,1,2,5,5479,157,0,0,6,5431,-1,1,7,1,2,0,1,1,0,0,1
58,6,8,7,12231,76,8,14,4,12471,777,6,7,3,11999,22,6,8,2,11529,117,2,15,4,7661,68,4,6,8,9457,64,5,3,7,8989,84,8,4,3,11290,222,3,4,5,9077,89,0,2,5,5210,-1,1,8,2,3,0,1,0,1,0,1
875,5,7,8,15056,113,6,13,5,12479,134,15,6,7,17819,51,2,8,6,13384,111,2,14,8,8920,126,12,7,6,19899,79,8,13,6,13310,157,6,10,8,14568,22,8,12,4,18693,43,0,17,6,8994,-1,1,5,10,3,2,1,0,1,1,-1
106,1,2,8,11213,131,3,5,11,11634,157,8,1,6,14252,236,3,6,6,11153,497,1,3,7,6483,48,12,12,2,16129,234,13,11,2,14665,68,5,7,6,9607,202,7,8,2,13893,89,1,12,4,7542,1,1,5,10,3,0,2,0,0,1,-1
6,7,3,3,8364,64,2,9,0,6831,4,5,5,1,8363,145,4,6,2,7042,555,3,8,0,5360,78,0,2,3,5138,203,3,0,4,5312,7,1,1,5,4968,96,2,1,5,6074,117,0,2,4,3535,1,1,4,1,2,0,1,0,0,0,1
53,5,26,11,13033,15,13,24,12,15849,22,11,21,9,15148,876,8,25,9,14602,4,12,19,14,16076,90,10,25,10,16179,79,9,14,10,13757,432,15,27,11,15629,235,6,37,6,16196,104,15,17,12,16937,-1,1,4,4,0,0,0,0,0,0,-1
48,6,20,10,11898,104,18,15,9,15639,115,7,19,8,12907,114,12,14,13,14082,20,2,17,12,10702,101,11,24,9,13182,29,10,28,11,12578,57,8,24,9,11946,517,13,14,9,12939,15,10,27,7,13854,1,1,4,2,0,0,0,0,0,0,1
4,4,22,10,9591,44,1,26,12,8942,69,10,8,11,10057,75,20,11,9,15946,412,1,16,13,8146,112,14,32,8,12053,360,17,30,8,12971,111,3,36,6,10193,25,11,30,8,11539,99,10,35,7,12283,-1,-1,0,4,0,0,0,0,0,0,-1
523,5,12,7,10754,711,5,19,6,11400,777,15,12,6,14602,7,7,14,9,11332,33,3,15,10,10258,76,7,20,6,10725,111,2,22,9,9774,202,8,19,5,12750,64,14,11,10,11503,43,6,23,5,10690,-1,-1,4,1,0,0,0,0,0,0,1
89,4,25,11,11757,63,11,20,7,14480,245,6,22,12,12179,432,18,17,6,13463,67,8,12,12,11925,61,2,34,7,12271,266,8,21,9,13120,17,13,22,7,15176,119,22,17,11,17527,360,3,17,13,11305,1,-1,1,4,0,0,0,0,0,0,-1
145,3,5,6,7419,81,3,7,8,7697,420,3,10,7,7932,64,5,7,6,7859,110,5,7,5,8285,234,14,10,3,10190,412,2,19,3,8078,523,8,12,3,9923,266,6,15,5,8931,22,2,20,5,7931,-1,-1,0,4,0,0,0,0,0,0,-1
13,17,36,15,19346,20,11,42,12,17557,523,35,25,17,25353,57,4,37,16,14558,30,17,48,21,23336,85,4,30,17,15522,875,10,31,16,17630,126,36,23,16,24702,14,4,44,13,17350,38,27,18,22,20052,1,1,4,2,0,0,0,0,0,0,1
